epoch,train_loss,val_loss,train_exact_accuracy,train_within_one_accuracy,val_exact_accuracy,val_within_one_accuracy,val_mae_atoms
944,2.1865880489349365,2.1813595294952393,0.182921,0.385484,0.180978,0.379284,2.929021
945,2.1871700286865234,2.1811811923980713,0.182258,0.382503,0.181363,0.380567,2.924913
946,2.1868224143981934,2.181117296218872,0.18343,0.383318,0.180721,0.380824,2.923887
947,2.187196731567383,2.181175708770752,0.184602,0.381993,0.179951,0.378899,2.94391
948,2.186065673828125,2.1811797618865967,0.184984,0.381484,0.178796,0.377744,2.943525
949,2.185626745223999,2.180873155593872,0.184602,0.383649,0.18008,0.379669,2.928251
950,2.1866047382354736,2.1806375980377197,0.182488,0.38263,0.18008,0.379284,2.919394
951,2.188063383102417,2.180572986602783,0.182054,0.382452,0.180721,0.380311,2.912848
952,2.18569278717041,2.1805899143218994,0.183685,0.38398,0.178283,0.379412,2.916699
953,2.186272382736206,2.1804139614105225,0.183583,0.382299,0.178924,0.379027,2.921705
954,2.1863300800323486,2.1802330017089844,0.184475,0.385687,0.178796,0.379027,2.909768
955,2.1866531372070312,2.180105209350586,0.183558,0.382936,0.179438,0.379926,2.907586
956,2.185840368270874,2.180107593536377,0.183863,0.38505,0.179566,0.378385,2.922475
957,2.186417579650879,2.1800718307495117,0.184271,0.385917,0.179309,0.380182,2.914517
958,2.185695171356201,2.1799583435058594,0.183863,0.384745,0.178411,0.379412,2.919523
959,2.1848742961883545,2.179823875427246,0.184806,0.386655,0.178796,0.378385,2.9244
960,2.1865222454071045,2.179783582687378,0.183685,0.383547,0.178411,0.37877,2.920549
961,2.1851155757904053,2.179690361022949,0.182564,0.384745,0.179053,0.379155,2.919137
962,2.1855666637420654,2.179473876953125,0.18287,0.384923,0.179181,0.378385,2.916314
963,2.1847779750823975,2.179253101348877,0.184526,0.384923,0.18008,0.378385,2.906431
964,2.186227798461914,2.179307460784912,0.183812,0.384592,0.178154,0.380054,2.898473
965,2.186809778213501,2.179300546646118,0.183914,0.382656,0.179309,0.381081,2.902195
966,2.186352252960205,2.1790711879730225,0.184067,0.383624,0.178796,0.380439,2.901168
967,2.186927080154419,2.1788971424102783,0.184475,0.384898,0.179309,0.379797,2.905789
968,2.1864535808563232,2.178924560546875,0.184245,0.384312,0.179438,0.380054,2.908869
969,2.185715913772583,2.178879499435425,0.183812,0.38505,0.178924,0.380696,2.905917
970,2.1863131523132324,2.178697347640991,0.184628,0.386197,0.179181,0.380952,2.897317
971,2.184898853302002,2.1786019802093506,0.183736,0.383267,0.179951,0.381337,2.897446
972,2.184464693069458,2.1785709857940674,0.185952,0.383802,0.179438,0.380567,2.897959
973,2.185164451599121,2.17856502532959,0.1845,0.38505,0.179823,0.380311,2.898088
974,2.1850714683532715,2.1784489154815674,0.186411,0.386197,0.179181,0.379284,2.900013
975,2.185214042663574,2.178241491317749,0.183226,0.383751,0.178796,0.380182,2.894879
976,2.184992551803589,2.178067445755005,0.181137,0.383726,0.179695,0.380311,2.888204
977,2.1850454807281494,2.1780099868774414,0.184831,0.387012,0.179695,0.379797,2.890258
978,2.1842687129974365,2.177974224090576,0.186233,0.386834,0.178796,0.380696,2.892825
979,2.185523271560669,2.1777920722961426,0.185315,0.386706,0.180208,0.383519,2.885509
980,2.184720277786255,2.177678108215332,0.185672,0.387598,0.180593,0.383134,2.88307
981,2.185180902481079,2.1775755882263184,0.185825,0.386936,0.179951,0.383391,2.882429
982,2.1847596168518066,2.177483320236206,0.185468,0.387038,0.179566,0.381979,2.881915
983,2.1845169067382812,2.1773977279663086,0.184475,0.387445,0.179566,0.382236,2.880503
984,2.1841979026794434,2.177274465560913,0.185417,0.385917,0.180593,0.381723,2.883327
985,2.1848225593566895,2.1772537231445312,0.183558,0.384974,0.179438,0.380182,2.895135
986,2.184586763381958,2.177204132080078,0.184526,0.385254,0.178539,0.380439,2.895649
987,2.185133218765259,2.1771457195281982,0.183124,0.387038,0.178283,0.380439,2.896676
988,2.1831746101379395,2.176955461502075,0.185978,0.388133,0.179181,0.381209,2.89321
989,2.182936906814575,2.1767261028289795,0.186233,0.385585,0.180208,0.383134,2.881787
990,2.184159517288208,2.1766819953918457,0.184042,0.38584,0.18008,0.382749,2.881273
991,2.1838572025299072,2.176661252975464,0.182538,0.384617,0.179309,0.383134,2.887049
992,2.184713125228882,2.176510810852051,0.185799,0.38719,0.18008,0.382236,2.889103
993,2.1838581562042236,2.1763951778411865,0.185392,0.38607,0.179823,0.381851,2.886793
994,2.1841487884521484,2.1763246059417725,0.183481,0.385917,0.180593,0.384418,2.873957
995,2.1831464767456055,2.1760993003845215,0.186258,0.386554,0.180721,0.383905,2.871134
996,2.1832804679870605,2.175962209701538,0.184322,0.387394,0.180336,0.383391,2.865999
997,2.184386730194092,2.175891399383545,0.185647,0.387012,0.180336,0.383006,2.872289
998,2.1835834980010986,2.175905704498291,0.187354,0.387751,0.179823,0.383006,2.867796
999,2.183485984802246,2.1757826805114746,0.185443,0.385484,0.179566,0.383263,2.875498
1000,2.1839616298675537,2.1756112575531006,0.184118,0.387089,0.179438,0.383391,2.879348
