candidate_id,qed,sa_score,mw,logp,tpsa,hbd,hba,rotatable_bonds,lipinski_violations,veber_pass,admet_score,synthesis_score,safety_proxy_score,main_risk
CAND_7d818dbe03,0.2176,6.688,646.692,6.7791,111.15,2,10,6,2,True,0.44992,0.368,0.9,2_lipinski_violations
CAND_04e4ade59e,0.2587,6.039,582.558,6.4438,111.15,2,8,5,2,True,0.468415,0.440111,1.0,2_lipinski_violations
CAND_0cd8e9760c,0.2086,6.813,646.692,6.7791,111.15,2,10,7,2,True,0.44587,0.354111,0.9,2_lipinski_violations
CAND_343b407a1b,0.2587,6.039,582.558,6.4438,111.15,2,8,5,2,True,0.468415,0.440111,1.0,2_lipinski_violations
CAND_1270d75c06,0.3371,4.297,455.555,5.6206,57.78,2,5,0,1,True,0.602695,0.633667,1.0,1_lipinski_violations
CAND_e7b52bc90f,0.3254,4.396,469.582,5.6631,57.78,2,5,0,1,True,0.59743,0.622667,1.0,1_lipinski_violations
CAND_34e877b6dc,0.2982,4.669,483.609,6.0532,57.78,2,5,0,1,True,0.58519,0.592333,1.0,1_lipinski_violations
CAND_03628395bc,0.3843,4.547,455.555,5.6206,57.78,2,5,2,1,True,0.623935,0.605889,1.0,1_lipinski_violations
CAND_2a54ce2c6a,0.3371,4.297,455.555,5.6206,57.78,2,5,0,1,True,0.602695,0.633667,1.0,1_lipinski_violations
CAND_f3eaa63a3b,0.3254,4.396,469.582,5.6631,57.78,2,5,0,1,True,0.59743,0.622667,1.0,1_lipinski_violations
CAND_27e50bf41c,0.3815,3.897,439.487,4.904,67.01,2,5,0,0,True,0.721675,0.678111,1.0,no_major_descriptor_risk
CAND_e93e312e01,0.394,3.819,425.46,4.8615,67.01,2,5,0,0,True,0.7273,0.686778,1.0,no_major_descriptor_risk
CAND_453ed8ccf4,0.3371,4.297,455.555,5.6206,57.78,2,5,0,1,True,0.602695,0.633667,1.0,1_lipinski_violations
CAND_78d7ba53ac,0.3254,4.396,469.582,5.6631,57.78,2,5,0,1,True,0.59743,0.622667,1.0,1_lipinski_violations
CAND_b57feba8b7,0.3843,4.547,455.555,5.6206,57.78,2,5,2,1,True,0.623935,0.605889,1.0,1_lipinski_violations
CAND_62b368d8ee,0.398,4.448,441.528,5.5781,57.78,2,5,2,1,True,0.6301,0.616889,1.0,1_lipinski_violations
CAND_0a631f68b0,0.3815,3.897,439.487,4.904,67.01,2,5,0,0,True,0.721675,0.678111,1.0,no_major_descriptor_risk
CAND_364526afef,0.394,3.819,425.46,4.8615,67.01,2,5,0,0,True,0.7273,0.686778,1.0,no_major_descriptor_risk
CAND_82789a4503,0.3843,4.547,455.555,5.6206,57.78,2,5,2,1,True,0.623935,0.605889,1.0,1_lipinski_violations
CAND_0276da182f,0.398,4.448,441.528,5.5781,57.78,2,5,2,1,True,0.6301,0.616889,1.0,1_lipinski_violations
CAND_a4a687e9cf,0.3371,4.297,455.555,5.6206,57.78,2,5,0,1,True,0.602695,0.633667,1.0,1_lipinski_violations
CAND_a451f95cf3,0.3254,4.396,469.582,5.6631,57.78,2,5,0,1,True,0.59743,0.622667,1.0,1_lipinski_violations
CAND_9a5372141f,0.2982,4.669,483.609,6.0532,57.78,2,5,0,1,True,0.58519,0.592333,1.0,1_lipinski_violations
CAND_5064c336a2,0.3371,4.297,455.555,5.6206,57.78,2,5,0,1,True,0.602695,0.633667,1.0,1_lipinski_violations
CAND_cf1b23f4e8,0.6605,3.972,385.445,3.6873,85.73,2,8,3,0,True,0.847225,0.669778,1.0,no_major_descriptor_risk
CAND_d93f8441dd,0.4454,4.92,488.61,3.445,92.35,3,8,4,0,True,0.75043,0.564444,1.0,no_major_descriptor_risk
CAND_b2014637d9,0.4385,4.42,488.61,3.2288,92.35,3,8,2,0,True,0.747325,0.62,1.0,no_major_descriptor_risk
CAND_0aca04f8ed,0.4385,4.42,488.61,3.2288,92.35,3,8,2,0,True,0.747325,0.62,1.0,no_major_descriptor_risk
CAND_461a50c822,0.3064,4.522,484.516,2.5414,122.3,4,7,1,0,True,0.68788,0.608667,1.0,no_major_descriptor_risk
CAND_2815980031,0.3273,4.862,545.69,4.4455,101.04,3,7,3,1,True,0.598285,0.570889,1.0,1_lipinski_violations
CAND_bb3eaa2923,0.3537,5.737,635.741,3.0651,103.79,1,10,2,1,True,0.610165,0.473667,1.0,1_lipinski_violations
CAND_277ae498a0,0.3252,5.743,636.725,3.4921,100.99,0,10,2,1,True,0.59734,0.473,1.0,1_lipinski_violations
CAND_b5dda6711b,0.3615,5.612,635.741,3.0651,103.79,1,10,3,1,True,0.613675,0.487556,1.0,1_lipinski_violations
CAND_214d2e0739,0.3324,5.618,636.725,3.4921,100.99,0,10,3,1,True,0.60058,0.486889,1.0,1_lipinski_violations
CAND_d7d853a027,0.3537,5.487,635.741,3.0651,103.79,1,10,2,1,True,0.610165,0.501444,1.0,1_lipinski_violations
CAND_a141f34cfb,0.3252,5.493,636.725,3.4921,100.99,0,10,2,1,True,0.59734,0.500778,1.0,1_lipinski_violations
CAND_e06b3aa9ce,0.3313,5.618,636.725,3.6646,100.99,0,10,3,1,True,0.600085,0.486889,1.0,1_lipinski_violations
CAND_a5b2278611,0.3537,5.737,635.741,3.0651,103.79,1,10,2,1,True,0.610165,0.473667,1.0,1_lipinski_violations
CAND_078422cf1a,0.3252,5.743,636.725,3.4921,100.99,0,10,2,1,True,0.59734,0.473,1.0,1_lipinski_violations
CAND_8e66d2e406,0.3615,5.612,635.741,3.0651,103.79,1,10,3,1,True,0.613675,0.487556,1.0,1_lipinski_violations
CAND_3008494b20,0.3324,5.618,636.725,3.4921,100.99,0,10,3,1,True,0.60058,0.486889,1.0,1_lipinski_violations
CAND_6ec39fafb1,0.3552,5.69,649.768,3.4552,103.79,1,10,3,1,True,0.61084,0.478889,1.0,1_lipinski_violations
CAND_3055e7fec4,0.3249,5.696,650.752,3.8822,100.99,0,10,3,1,True,0.597205,0.478222,1.0,1_lipinski_violations
CAND_11b54f0ee4,0.3537,5.487,635.741,3.0651,103.79,1,10,2,1,True,0.610165,0.501444,1.0,1_lipinski_violations
CAND_344591ba3f,0.3252,5.493,636.725,3.4921,100.99,0,10,2,1,True,0.59734,0.500778,1.0,1_lipinski_violations
CAND_34b8f2ef56,0.3313,5.618,636.725,3.6646,100.99,0,10,3,1,True,0.600085,0.486889,1.0,1_lipinski_violations
CAND_2273967af0,0.3492,6.201,606.749,3.8263,121.53,2,9,5,1,True,0.60814,0.422111,1.0,1_lipinski_violations
CAND_ba6afc6e93,0.3426,6.279,620.776,3.8688,121.53,2,9,5,1,True,0.60517,0.413444,1.0,1_lipinski_violations
CAND_580425aff3,0.3264,6.435,648.83,4.3014,121.53,2,9,5,1,True,0.59788,0.396111,1.0,1_lipinski_violations
CAND_86bb07683b,0.3476,5.701,606.749,3.9704,121.53,2,9,5,1,True,0.60742,0.477667,1.0,1_lipinski_violations
CAND_1543b6a94a,0.3409,5.779,620.776,4.0129,121.53,2,9,5,1,True,0.604405,0.469,1.0,1_lipinski_violations
CAND_c40c5c1307,0.5324,4.136,473.555,4.0457,112.13,2,9,2,0,True,0.78958,0.651556,1.0,no_major_descriptor_risk
CAND_c32dd7599c,0.5162,4.214,487.582,4.0882,112.13,2,9,2,0,True,0.78229,0.642889,1.0,no_major_descriptor_risk
CAND_73a0bf279e,0.5324,4.136,473.555,4.0457,112.13,2,9,2,0,True,0.78958,0.651556,1.0,no_major_descriptor_risk
CAND_5d297de22b,0.5162,4.214,487.582,4.0882,112.13,2,9,2,0,True,0.78229,0.642889,1.0,no_major_descriptor_risk
CAND_2517f84ca9,0.5324,4.136,473.555,4.0457,112.13,2,9,2,0,True,0.78958,0.651556,1.0,no_major_descriptor_risk
CAND_7f07bc29a6,0.5162,4.214,487.582,4.0882,112.13,2,9,2,0,True,0.78229,0.642889,1.0,no_major_descriptor_risk
CAND_13c0f71e8d,0.5162,4.214,487.582,4.0882,112.13,2,9,2,0,True,0.78229,0.642889,1.0,no_major_descriptor_risk
CAND_841a11ae6f,0.5324,4.136,473.555,4.0457,112.13,2,9,2,0,True,0.78958,0.651556,1.0,no_major_descriptor_risk
CAND_3174ca3e3a,0.5162,4.214,487.582,4.0882,112.13,2,9,2,0,True,0.78229,0.642889,1.0,no_major_descriptor_risk
CAND_f64b5720c1,0.5324,4.136,473.555,4.0457,112.13,2,9,2,0,True,0.78958,0.651556,1.0,no_major_descriptor_risk
CAND_9925454114,0.5324,4.136,473.555,4.0457,112.13,2,9,2,0,True,0.78958,0.651556,1.0,no_major_descriptor_risk
CAND_5db21a2329,0.5162,4.214,487.582,4.0882,112.13,2,9,2,0,True,0.78229,0.642889,1.0,no_major_descriptor_risk
CAND_8f6d2c8dd9,0.6069,3.858,423.448,3.487,112.13,2,7,2,0,True,0.823105,0.682444,1.0,no_major_descriptor_risk
CAND_bed1bdf755,0.5324,4.136,473.555,4.0457,112.13,2,9,2,0,True,0.78958,0.651556,1.0,no_major_descriptor_risk
CAND_a2772fbae0,0.5162,4.214,487.582,4.0882,112.13,2,9,2,0,True,0.78229,0.642889,1.0,no_major_descriptor_risk
CAND_b1a044a1d9,0.5746,4.87,479.589,1.6909,126.8,2,9,4,0,True,0.80857,0.57,1.0,no_major_descriptor_risk
CAND_003c9704c4,0.5746,4.87,479.589,1.6909,126.8,2,9,4,0,True,0.80857,0.57,1.0,no_major_descriptor_risk
CAND_3f17d1878c,0.5808,5.203,494.6,2.1588,124.0,1,9,4,0,True,0.81136,0.533,1.0,no_major_descriptor_risk
CAND_fc33aaf67a,0.5644,4.87,479.589,1.6893,126.8,2,9,2,0,True,0.80398,0.57,1.0,no_major_descriptor_risk
CAND_7614798310,0.5644,4.87,479.589,1.6893,126.8,2,9,2,0,True,0.80398,0.57,1.0,no_major_descriptor_risk
CAND_8878fcebf8,0.5808,5.203,494.6,2.1588,124.0,1,9,4,0,True,0.81136,0.533,1.0,no_major_descriptor_risk
CAND_606515ef3c,0.5644,4.87,479.589,1.6893,126.8,2,9,2,0,True,0.80398,0.57,1.0,no_major_descriptor_risk
CAND_0045212991,0.5644,4.87,479.589,1.6893,126.8,2,9,2,0,True,0.80398,0.57,1.0,no_major_descriptor_risk
CAND_ab9d8f5979,0.5313,5.507,526.736,3.7971,105.54,1,9,5,1,True,0.690085,0.499222,1.0,1_lipinski_violations
CAND_451ce8f4b7,0.4111,4.484,500.053,4.7167,103.13,2,7,2,1,True,0.635995,0.612889,1.0,1_lipinski_violations
CAND_ebbcc1cf17,0.4111,4.484,500.053,4.7167,103.13,2,7,2,1,True,0.635995,0.612889,1.0,1_lipinski_violations
CAND_318ca2a071,0.4208,4.484,500.053,4.4061,103.13,2,7,2,1,True,0.64036,0.612889,1.0,1_lipinski_violations
CAND_35b54cf2d0,0.3865,4.428,467.537,3.3614,107.6,2,8,1,0,True,0.723925,0.619111,1.0,no_major_descriptor_risk
CAND_25ac157938,0.3751,4.506,481.564,3.4039,107.6,2,8,1,0,True,0.718795,0.610444,1.0,no_major_descriptor_risk
CAND_b805389aa8,0.3865,4.428,467.537,3.3614,107.6,2,8,1,0,True,0.723925,0.619111,1.0,no_major_descriptor_risk
CAND_147203ca8d,0.3751,4.506,481.564,3.4039,107.6,2,8,1,0,True,0.718795,0.610444,1.0,no_major_descriptor_risk
CAND_0305306792,0.3866,4.428,467.537,3.3244,107.6,2,8,1,0,True,0.72397,0.619111,1.0,no_major_descriptor_risk
CAND_e026c0b2f3,0.3753,4.506,481.564,3.3669,107.6,2,8,1,0,True,0.718885,0.610444,1.0,no_major_descriptor_risk
CAND_4b510e4daf,0.3865,4.428,467.537,3.3614,107.6,2,8,1,0,True,0.723925,0.619111,1.0,no_major_descriptor_risk
CAND_a90e872972,0.3751,4.506,481.564,3.4039,107.6,2,8,1,0,True,0.718795,0.610444,1.0,no_major_descriptor_risk
CAND_b5a0f72857,0.3865,4.428,467.537,3.3614,107.6,2,8,1,0,True,0.723925,0.619111,1.0,no_major_descriptor_risk
CAND_d6653c2749,0.3963,4.433,468.521,3.7884,104.8,1,8,1,0,True,0.728335,0.618556,1.0,no_major_descriptor_risk
CAND_d131159e2f,0.3751,4.506,481.564,3.4039,107.6,2,8,1,0,True,0.718795,0.610444,1.0,no_major_descriptor_risk
CAND_87eff56b42,0.3844,4.511,482.548,3.8309,104.8,1,8,1,0,True,0.72298,0.609889,1.0,no_major_descriptor_risk
CAND_96abac3e6a,0.353,4.848,500.657,5.2216,86.34,1,8,2,2,True,0.51085,0.572444,1.0,2_lipinski_violations
CAND_6f079ece64,0.3412,4.947,514.684,5.2641,86.34,1,8,2,2,True,0.50554,0.561444,1.0,2_lipinski_violations
CAND_fe333ac6a8,0.3865,4.428,467.537,3.3614,107.6,2,8,1,0,True,0.723925,0.619111,1.0,no_major_descriptor_risk
CAND_213cf503b5,0.3963,4.433,468.521,3.7884,104.8,1,8,1,0,True,0.728335,0.618556,1.0,no_major_descriptor_risk
CAND_3485e67436,0.3751,4.506,481.564,3.4039,107.6,2,8,1,0,True,0.718795,0.610444,1.0,no_major_descriptor_risk
CAND_fbf4bb128b,0.3844,4.511,482.548,3.8309,104.8,1,8,1,0,True,0.72298,0.609889,1.0,no_major_descriptor_risk
CAND_e1f17be740,0.3956,4.631,481.564,3.2741,107.6,2,8,2,0,True,0.72802,0.596556,1.0,no_major_descriptor_risk
CAND_dfbb217b3d,0.3865,4.428,467.537,3.3614,107.6,2,8,1,0,True,0.723925,0.619111,1.0,no_major_descriptor_risk
CAND_96c39340e3,0.3137,5.52,574.045,2.4544,153.85,3,8,1,1,False,0.509665,0.497778,1.0,1_lipinski_violations;veber_fail
CAND_869cdd40b7,0.6876,3.534,387.534,2.9471,78.33,1,7,1,0,True,0.85942,0.718444,1.0,no_major_descriptor_risk
CAND_d336458ec5,0.4001,5.009,549.697,4.1559,105.68,2,9,0,1,True,0.631045,0.554556,1.0,1_lipinski_violations
CAND_333d8380cf,0.2403,5.622,610.696,5.0483,128.63,3,10,6,2,True,0.460135,0.486444,1.0,2_lipinski_violations
CAND_4f915c6504,0.235,5.722,624.723,5.0908,128.63,3,10,6,2,True,0.45775,0.475333,1.0,2_lipinski_violations
CAND_39c81e9e0f,0.4941,4.236,491.539,4.2069,119.91,3,6,2,0,True,0.772345,0.640444,1.0,no_major_descriptor_risk
CAND_c388f94aff,0.5259,4.08,463.485,4.1219,119.91,3,6,2,0,True,0.786655,0.657778,1.0,no_major_descriptor_risk
CAND_b4c7a5bb49,0.5098,4.158,477.512,4.1644,119.91,3,6,2,0,True,0.77941,0.649111,1.0,no_major_descriptor_risk
CAND_f96188b540,0.454,4.326,507.607,4.9235,110.68,3,6,2,1,True,0.6553,0.630444,1.0,1_lipinski_violations
CAND_43e4a741f4,0.4693,4.248,493.58,4.881,110.68,3,6,2,0,True,0.761185,0.639111,1.0,no_major_descriptor_risk
CAND_b9a176210f,0.4852,4.17,479.553,4.8385,110.68,3,6,2,0,True,0.76834,0.647778,1.0,no_major_descriptor_risk
CAND_53002911bf,0.454,4.526,507.607,4.9235,110.68,3,6,2,1,True,0.6553,0.608222,1.0,1_lipinski_violations
CAND_a68fc59c0b,0.4786,4.186,446.433,2.9783,131.94,4,6,2,0,True,0.76537,0.646,1.0,no_major_descriptor_risk
CAND_a77e12c523,0.4852,4.37,479.553,4.8385,110.68,3,6,2,0,True,0.76834,0.625556,1.0,no_major_descriptor_risk
CAND_3375429b43,0.4649,4.264,460.46,3.0208,131.94,4,6,2,0,True,0.759205,0.637333,1.0,no_major_descriptor_risk
CAND_c6a5956286,0.4693,4.448,493.58,4.881,110.68,3,6,2,0,True,0.761185,0.616889,1.0,no_major_descriptor_risk
CAND_0744ffa6d6,0.3979,4.706,521.634,5.3547,110.68,3,6,1,2,True,0.531055,0.588222,1.0,2_lipinski_violations
CAND_a27ff6bc5d,0.464,4.451,507.607,4.9235,110.68,3,6,3,1,True,0.6598,0.616556,1.0,1_lipinski_violations
CAND_f7edbf02a9,0.454,4.326,507.607,4.9235,110.68,3,6,2,1,True,0.6553,0.630444,1.0,1_lipinski_violations
CAND_389dcbbee6,0.4693,4.248,493.58,4.881,110.68,3,6,2,0,True,0.761185,0.639111,1.0,no_major_descriptor_risk
CAND_ce1c094078,0.4852,4.17,479.553,4.8385,110.68,3,6,2,0,True,0.76834,0.647778,1.0,no_major_descriptor_risk
CAND_8a5973fafe,0.454,4.326,507.607,4.9235,110.68,3,6,2,1,True,0.6553,0.630444,1.0,1_lipinski_violations
CAND_662c534536,0.4693,4.248,493.58,4.881,110.68,3,6,2,0,True,0.761185,0.639111,1.0,no_major_descriptor_risk
CAND_bad567dc32,0.4394,4.404,521.634,4.966,110.68,3,6,2,1,True,0.64873,0.621778,1.0,1_lipinski_violations
CAND_d5f31bb51e,0.464,4.651,507.607,4.9235,110.68,3,6,3,1,True,0.6598,0.594333,1.0,1_lipinski_violations
CAND_0aa5884ea6,0.7423,4.338,428.916,3.4492,60.03,1,5,2,0,True,0.884035,0.629111,1.0,no_major_descriptor_risk
CAND_d5fceecf54,0.4511,4.703,494.506,2.4787,93.46,1,9,2,0,True,0.752995,0.588556,1.0,no_major_descriptor_risk
CAND_715358e1ce,0.4286,4.328,494.506,2.6101,93.46,1,9,1,0,True,0.74287,0.630222,1.0,no_major_descriptor_risk
CAND_d274cda64e,0.2791,5.449,597.761,5.5942,72.2,0,9,1,2,True,0.477595,0.505667,1.0,2_lipinski_violations
CAND_babe2f2c95,0.3786,4.887,527.626,4.3389,72.2,0,9,2,1,True,0.62137,0.568111,1.0,1_lipinski_violations
CAND_3d174f92b3,0.3445,4.871,569.707,4.5978,72.2,0,9,2,1,True,0.606025,0.569889,1.0,1_lipinski_violations
CAND_3a45dcc1e7,0.4511,4.453,494.506,2.4803,93.46,1,9,2,0,True,0.752995,0.616333,1.0,no_major_descriptor_risk
CAND_7a160da947,0.2959,4.886,570.666,5.2693,81.39,1,6,1,2,True,0.485155,0.568222,1.0,2_lipinski_violations
CAND_327736de45,0.334,4.798,556.639,4.8792,81.39,1,6,2,1,True,0.6013,0.578,1.0,1_lipinski_violations
CAND_d294af19d0,0.2959,4.886,570.666,5.2693,81.39,1,6,1,2,True,0.485155,0.568222,1.0,2_lipinski_violations
CAND_ad0bcbf04b,0.3116,5.011,570.666,5.2693,81.39,1,6,2,2,True,0.49222,0.554333,1.0,2_lipinski_violations
CAND_615ab09d64,0.3502,5.454,584.637,1.8115,174.36,4,9,2,1,False,0.52609,0.505111,1.0,1_lipinski_violations;veber_fail
CAND_f72e50e4e0,0.3502,5.454,584.637,1.8115,174.36,4,9,2,1,False,0.52609,0.505111,1.0,1_lipinski_violations;veber_fail
CAND_b5802acb04,0.5455,4.523,484.553,3.4968,98.94,2,8,1,0,True,0.795475,0.608556,1.0,no_major_descriptor_risk
CAND_0d5dfb2f8b,0.5858,4.523,484.553,3.6282,98.94,2,8,3,0,True,0.81361,0.608556,1.0,no_major_descriptor_risk
CAND_4729640931,0.5558,4.725,498.58,3.7118,98.94,2,8,2,0,True,0.80011,0.586111,1.0,no_major_descriptor_risk
CAND_34455eab88,0.5727,4.648,484.553,3.6693,98.94,2,8,2,0,True,0.807715,0.594667,1.0,no_major_descriptor_risk
CAND_e0583d4a2c,0.5685,4.6,498.58,3.6707,98.94,2,8,3,0,True,0.805825,0.6,1.0,no_major_descriptor_risk
CAND_74f579f214,0.5558,4.725,498.58,3.7118,98.94,2,8,2,0,True,0.80011,0.586111,1.0,no_major_descriptor_risk
CAND_47521808b3,0.5858,4.523,484.553,3.6282,98.94,2,8,3,0,True,0.81361,0.608556,1.0,no_major_descriptor_risk
CAND_66dadee58f,0.5685,4.6,498.58,3.6707,98.94,2,8,3,0,True,0.805825,0.6,1.0,no_major_descriptor_risk
CAND_a29bc33f75,0.5858,4.523,484.553,3.6282,98.94,2,8,3,0,True,0.81361,0.608556,1.0,no_major_descriptor_risk
CAND_7482bcc82c,0.5685,4.6,498.58,3.6707,98.94,2,8,3,0,True,0.805825,0.6,1.0,no_major_descriptor_risk
CAND_1dc624d7d9,0.5685,4.6,498.58,3.6707,98.94,2,8,3,0,True,0.805825,0.6,1.0,no_major_descriptor_risk
CAND_451d6a1f05,0.4875,4.557,526.728,5.0009,105.51,2,9,3,2,True,0.571375,0.604778,1.0,2_lipinski_violations
CAND_6492222717,0.5499,4.35,453.568,2.9921,117.54,3,9,3,0,True,0.797455,0.627778,1.0,no_major_descriptor_risk
CAND_86d9b8b7e9,0.3718,4.392,438.471,2.157,130.49,4,9,2,0,True,0.71731,0.623111,1.0,no_major_descriptor_risk
CAND_6b3203d0fa,0.3528,4.768,490.988,5.669,70.67,2,6,2,1,True,0.60976,0.581333,1.0,1_lipinski_violations
CAND_5625d67564,0.3528,4.768,490.988,5.669,70.67,2,6,2,1,True,0.60976,0.581333,1.0,1_lipinski_violations
CAND_dcfe5cefe3,0.3206,4.419,476.961,5.6265,70.67,2,6,0,1,True,0.59527,0.620111,1.0,1_lipinski_violations
CAND_65678a9595,0.3206,4.419,476.961,5.6265,70.67,2,6,0,1,True,0.59527,0.620111,1.0,1_lipinski_violations
CAND_a0343ba4a4,0.3206,4.419,476.961,5.6265,70.67,2,6,0,1,True,0.59527,0.620111,1.0,1_lipinski_violations
CAND_f6f53842bd,0.3206,4.419,476.961,5.6265,70.67,2,6,0,1,True,0.59527,0.620111,1.0,1_lipinski_violations
CAND_6b24d7aab5,0.3123,5.14,519.042,6.1016,70.67,2,6,2,2,True,0.492535,0.54,1.0,2_lipinski_violations
CAND_9e8be32a59,0.3528,4.768,490.988,5.669,70.67,2,6,2,1,True,0.60976,0.581333,1.0,1_lipinski_violations
CAND_a64c6f59d5,0.3094,4.518,490.988,5.669,70.67,2,6,0,1,True,0.59023,0.609111,1.0,1_lipinski_violations
CAND_b83d707b9a,0.274,4.89,519.042,6.1016,70.67,2,6,0,2,True,0.4753,0.567778,1.0,2_lipinski_violations
CAND_fccdea07d6,0.3094,4.518,490.988,5.669,70.67,2,6,0,1,True,0.59023,0.609111,1.0,1_lipinski_violations
CAND_47782f688b,0.274,4.89,519.042,6.1016,70.67,2,6,0,2,True,0.4753,0.567778,1.0,2_lipinski_violations
CAND_21950a2730,0.3094,4.518,490.988,5.669,70.67,2,6,0,1,True,0.59023,0.609111,1.0,1_lipinski_violations
CAND_bb30bb6066,0.3094,4.518,490.988,5.669,70.67,2,6,0,1,True,0.59023,0.609111,1.0,1_lipinski_violations
CAND_df4b9dd3ac,0.3549,5.405,597.638,5.5081,97.84,2,8,1,2,True,0.511705,0.510556,1.0,2_lipinski_violations
CAND_a2a7fe8e90,0.3108,4.802,524.017,5.3708,83.96,1,8,0,2,True,0.49186,0.577556,1.0,2_lipinski_violations
CAND_8bffe34cec,0.2782,5.371,567.69,5.5234,82.9,1,8,0,2,True,0.47719,0.514333,1.0,2_lipinski_violations
CAND_918d65ad81,0.2936,5.641,595.744,5.7509,82.9,1,8,2,2,True,0.48412,0.484333,1.0,2_lipinski_violations
CAND_c512401d0b,0.2647,5.292,581.717,5.7084,82.9,1,8,0,2,True,0.471115,0.523111,1.0,2_lipinski_violations
CAND_61d7f4a4c5,0.5846,3.794,398.463,3.4115,89.27,3,6,1,0,True,0.81307,0.689556,1.0,no_major_descriptor_risk
CAND_fa2d656067,0.5846,3.794,398.463,3.4115,89.27,3,6,1,0,True,0.81307,0.689556,1.0,no_major_descriptor_risk
CAND_bb8bfba213,0.4627,4.878,503.538,2.5622,124.43,3,9,3,1,True,0.659215,0.569111,1.0,1_lipinski_violations
CAND_2118db7376,0.4499,4.956,517.565,2.9523,124.43,3,9,3,1,True,0.653455,0.560444,1.0,1_lipinski_violations
CAND_1dc3b1d199,0.4209,5.468,564.712,4.855,103.17,2,9,5,1,True,0.640405,0.503556,1.0,1_lipinski_violations
CAND_6d0d10e531,0.4209,5.468,564.712,4.855,103.17,2,9,5,1,True,0.640405,0.503556,1.0,1_lipinski_violations
CAND_ec7183ec99,0.4499,4.956,517.565,2.9523,124.43,3,9,3,1,True,0.653455,0.560444,1.0,1_lipinski_violations
CAND_bb7836aa4d,0.4447,5.14,550.685,4.8125,103.17,2,9,3,1,True,0.651115,0.54,1.0,1_lipinski_violations
CAND_1258fa0495,0.4627,4.878,503.538,2.5622,124.43,3,9,3,1,True,0.659215,0.569111,1.0,1_lipinski_violations
CAND_4d1048b9bf,0.4709,5.062,536.658,4.4224,103.17,2,9,3,1,True,0.662905,0.548667,1.0,1_lipinski_violations
CAND_234cd80ace,0.4321,5.218,564.712,4.855,103.17,2,9,3,1,True,0.645445,0.531333,1.0,1_lipinski_violations
CAND_e2eea9cf80,0.4514,5.015,550.685,4.5963,103.17,2,9,4,1,True,0.65413,0.553889,1.0,1_lipinski_violations
CAND_a40312a34a,0.4532,4.89,550.685,4.5963,103.17,2,9,3,1,True,0.65494,0.567778,1.0,1_lipinski_violations
CAND_9bcd026a3d,0.4532,4.89,550.685,4.5963,103.17,2,9,3,1,True,0.65494,0.567778,1.0,1_lipinski_violations
CAND_79f948044f,0.4532,4.89,550.685,4.5963,103.17,2,9,3,1,True,0.65494,0.567778,1.0,1_lipinski_violations
CAND_6d7115d3ed,0.3664,5.229,611.718,4.3357,89.05,1,8,3,1,True,0.61588,0.530111,1.0,1_lipinski_violations
CAND_b7395df940,0.3119,5.754,642.251,5.2114,104.1,2,9,3,2,True,0.492355,0.471778,1.0,2_lipinski_violations
CAND_f4df5baf09,0.3084,5.304,625.199,4.1992,116.13,3,9,3,1,True,0.58978,0.521778,1.0,1_lipinski_violations
CAND_25ebbdaef4,0.3102,5.304,625.199,4.0694,116.13,3,9,3,1,True,0.59059,0.521778,1.0,1_lipinski_violations
CAND_8f771a9dff,0.3398,5.309,626.183,4.4964,113.33,2,9,3,1,True,0.60391,0.521222,1.0,1_lipinski_violations
CAND_2ac36f7357,0.3102,5.304,625.199,4.0694,116.13,3,9,3,1,True,0.59059,0.521778,1.0,1_lipinski_violations
CAND_7e196925e5,0.3398,5.309,626.183,4.4964,113.33,2,9,3,1,True,0.60391,0.521222,1.0,1_lipinski_violations
CAND_9ce1009cea,0.2882,5.054,625.199,4.0694,116.13,3,9,1,1,True,0.58069,0.549556,1.0,1_lipinski_violations
CAND_3e3da6db7e,0.4002,4.884,504.591,3.2395,130.26,4,7,1,1,True,0.63109,0.568444,1.0,1_lipinski_violations
CAND_8c9a7334d6,0.4126,5.306,490.564,2.7053,130.26,4,7,1,0,True,0.73567,0.521556,1.0,no_major_descriptor_risk
CAND_e6f4c636b5,0.4409,4.406,486.026,4.0607,103.13,2,7,2,0,True,0.748405,0.621556,1.0,no_major_descriptor_risk
CAND_65a30b6e63,0.3825,4.639,528.107,4.8834,103.13,2,7,2,1,True,0.623125,0.595667,1.0,1_lipinski_violations
CAND_b12905a959,0.4331,4.406,486.026,4.4083,103.13,2,7,2,0,True,0.744895,0.621556,1.0,no_major_descriptor_risk
CAND_bf23571262,0.3841,3.894,438.879,2.195,124.39,3,7,0,0,True,0.722845,0.678444,1.0,no_major_descriptor_risk
CAND_4406674328,0.3734,3.972,452.906,2.2375,124.39,3,7,0,0,True,0.71803,0.669778,1.0,no_major_descriptor_risk
CAND_c8388d2f09,0.418,4.281,486.026,4.0977,103.13,2,7,1,0,True,0.7381,0.635444,1.0,no_major_descriptor_risk
CAND_2e134662b9,0.4033,4.114,455.931,2.9605,119.46,3,8,1,0,True,0.731485,0.654,1.0,no_major_descriptor_risk
CAND_7e3567af23,0.4505,4.119,456.915,3.3875,116.66,2,8,1,0,True,0.752725,0.653444,1.0,no_major_descriptor_risk
CAND_7b3cbfd57d,0.4744,4.244,456.915,3.3875,116.66,2,8,2,0,True,0.76348,0.639556,1.0,no_major_descriptor_risk
