candidate_id,lipinski_violations,veber_pass,main_risk
CAND_16caeb93ab,0,True,no_major_descriptor_risk
CAND_37c9135625,0,True,no_major_descriptor_risk
CAND_5ae29dd065,0,True,no_major_descriptor_risk
CAND_afa7a21f57,0,True,no_major_descriptor_risk
CAND_eefb7885ba,0,True,no_major_descriptor_risk
CAND_59f367f058,0,True,no_major_descriptor_risk
CAND_1eb65e8d11,0,True,no_major_descriptor_risk
CAND_e052d75cfc,0,True,no_major_descriptor_risk
CAND_e1eb602d59,0,True,no_major_descriptor_risk
CAND_b642f3485c,0,True,no_major_descriptor_risk
CAND_fe893a6b40,0,True,no_major_descriptor_risk
CAND_b05279b6f8,0,True,no_major_descriptor_risk
CAND_59e92133b3,0,True,no_major_descriptor_risk
CAND_83ca7758d5,0,True,no_major_descriptor_risk
