fragment_id,mol_id,macrocycle_smiles,core_smiles,linker_smiles,macrocycle_ring_size,linker_heavy_atoms,core_heavy_atoms,linker_max_ring_size,bond_a,bond_b,anchor_atom_indices,notes
FRAG_e64ed8c8dd,JAK2_396d75ed4a,Oc1ccc2cc1COCC=CCOCc1cccc(c1)-c1ccnc(n1)N2,[10*]COCc1cc(Nc2nccc([19*])n2)ccc1O,[9*]C=CCOCc1cccc([21*])c1,18,11,17,6,9,20,9;21,largest_ring_two_bond_fragmentation
FRAG_8203455fbd,JAK2_396d75ed4a,Oc1ccc2cc1COCC=CCOCc1cccc(c1)-c1ccnc(n1)N2,[9*]C=CCOCc1cccc(-c2ccnc([27*])n2)c1,[10*]COCc1cc(N[25*])ccc1O,18,11,17,6,9,26,10;25,largest_ring_two_bond_fragmentation
FRAG_d6f27b0f5e,JAK2_396d75ed4a,Oc1ccc2cc1COCC=CCOCc1cccc(c1)-c1ccnc(n1)N2,[4*]Nc1nccc(-c2cccc(COCC=C[9*])c2)n1,[10*]COCc1cc([27*])ccc1O,18,10,18,6,9,30,10;27,largest_ring_two_bond_fragmentation
FRAG_204794422c,JAK2_396d75ed4a,Oc1ccc2cc1COCC=CCOCc1cccc(c1)-c1ccnc(n1)N2,[12*]C=CCOCc1cc(Nc2nccc(-c3cccc([14*])c3)n2)ccc1O,[11*]COC[15*],18,3,25,0,11,14,11;15,largest_ring_two_bond_fragmentation
FRAG_cd41238152,JAK2_396d75ed4a,Oc1ccc2cc1COCC=CCOCc1cccc(c1)-c1ccnc(n1)N2,[12*]C=CCOCc1cc(Nc2nccc([19*])n2)ccc1O,[11*]COCc1cccc([21*])c1,18,9,19,6,11,20,11;21,largest_ring_two_bond_fragmentation
FRAG_4df80d4cf5,JAK2_396d75ed4a,Oc1ccc2cc1COCC=CCOCc1cccc(c1)-c1ccnc(n1)N2,[4*]Nc1nccc(-c2cccc(COC[11*])c2)n1,[12*]C=CCOCc1cc([27*])ccc1O,18,12,16,6,11,30,12;27,largest_ring_two_bond_fragmentation
FRAG_4c632f0b75,JAK2_396d75ed4a,Oc1ccc2cc1COCC=CCOCc1cccc(c1)-c1ccnc(n1)N2,[13*]CC=CCOCc1cc(Nc2nccc([19*])n2)ccc1O,[12*]OCc1cccc([21*])c1,18,8,20,6,12,20,12;21,largest_ring_two_bond_fragmentation
FRAG_5569992bed,JAK2_396d75ed4a,Oc1ccc2cc1COCC=CCOCc1cccc(c1)-c1ccnc(n1)N2,[14*]OCC=CCOCc1cc(Nc2nccc([19*])n2)ccc1O,[13*]Cc1cccc([21*])c1,18,7,21,6,13,20,13;21,largest_ring_two_bond_fragmentation
FRAG_6630a5b841,JAK2_396d75ed4a,Oc1ccc2cc1COCC=CCOCc1cccc(c1)-c1ccnc(n1)N2,[15*]COCC=CCOCc1cc(Nc2nccc([19*])n2)ccc1O,[14*]c1cccc([21*])c1,18,6,22,6,14,20,14;21,largest_ring_two_bond_fragmentation
FRAG_da5a717f58,JAK2_396d75ed4a,Oc1ccc2cc1COCC=CCOCc1cccc(c1)-c1ccnc(n1)N2,[15*]COCC=CCOCc1cc(N[25*])ccc1O,[14*]c1cccc(-c2ccnc([27*])n2)c1,18,12,16,6,14,26,14;27,largest_ring_two_bond_fragmentation
FRAG_43ce927fcd,JAK2_396d75ed4a,Oc1ccc2cc1COCC=CCOCc1cccc(c1)-c1ccnc(n1)N2,[21*]c1cccc(COCC=CCOCc2cc(N[25*])ccc2O)c1,[19*]c1ccnc([27*])n1,18,6,22,6,20,26,19;27,largest_ring_two_bond_fragmentation
FRAG_919b561fe3,JAK2_396d75ed4a,Oc1ccc2cc1COCC=CCOCc1cccc(c1)-c1ccnc(n1)N2,[21*]c1cccc(COCC=CCOCc2cc([27*])ccc2O)c1,[4*]Nc1nccc([19*])n1,18,7,21,6,20,30,4;19,largest_ring_two_bond_fragmentation
FRAG_77f9417ae3,JAK2_ae95950785,CN1C/C=C/CCOc2cc(F)cc(c2)-c2ccnc(n2)Nc2cccc(c2)C1,[2*]N(C)Cc1cccc(Nc2nccc(-c3cc(F)cc(OCC[4*])c3)n2)c1,[1*]C/C=C/[5*],18,3,26,0,1,4,1;5,largest_ring_two_bond_fragmentation
FRAG_11f75ffda0,JAK2_ae95950785,CN1C/C=C/CCOc2cc(F)cc(c2)-c2ccnc(n2)Nc2cccc(c2)C1,[2*]N(C)Cc1cccc(Nc2nccc(-c3cc(F)cc(OC[5*])c3)n2)c1,[1*]C/C=C/C[6*],18,4,25,0,1,5,1;6,largest_ring_two_bond_fragmentation
FRAG_f4c52f1163,JAK2_ae95950785,CN1C/C=C/CCOc2cc(F)cc(c2)-c2ccnc(n2)Nc2cccc(c2)C1,[2*]N(C)Cc1cccc(Nc2nccc(-c3cc(F)cc(O[6*])c3)n2)c1,[1*]C/C=C/CC[7*],18,5,24,0,1,6,1;7,largest_ring_two_bond_fragmentation
FRAG_045bd6ad61,JAK2_ae95950785,CN1C/C=C/CCOc2cc(F)cc(c2)-c2ccnc(n2)Nc2cccc(c2)C1,[2*]N(C)Cc1cccc(Nc2nccc(-c3cc([7*])cc(F)c3)n2)c1,[1*]C/C=C/CCO[8*],18,6,23,0,1,7,1;8,largest_ring_two_bond_fragmentation
FRAG_2627ba306c,JAK2_ae95950785,CN1C/C=C/CCOc2cc(F)cc(c2)-c2ccnc(n2)Nc2cccc(c2)C1,[1*]C/C=C/CCOc1cc(F)cc(-c2ccnc([21*])n2)c1,[2*]N(C)Cc1cccc(N[19*])c1,18,10,19,6,1,20,2;19,largest_ring_two_bond_fragmentation
FRAG_81fc0e589d,JAK2_ae95950785,CN1C/C=C/CCOc2cc(F)cc(c2)-c2ccnc(n2)Nc2cccc(c2)C1,[1*]C/C=C/CCOc1cc(F)cc(-c2ccnc(N[22*])n2)c1,[2*]N(C)Cc1cccc([21*])c1,18,9,20,6,1,21,2;21,largest_ring_two_bond_fragmentation
FRAG_67cd68cc35,JAK2_ae95950785,CN1C/C=C/CCOc2cc(F)cc(c2)-c2ccnc(n2)Nc2cccc(c2)C1,[1*]C/C=C/CCOc1cc(F)cc(-c2ccnc(Nc3cccc([28*])c3)n2)c1,[2*]N(C)C[26*],18,3,26,0,1,27,2;26,largest_ring_two_bond_fragmentation
FRAG_b4bdb6cd4a,JAK2_ae95950785,CN1C/C=C/CCOc2cc(F)cc(c2)-c2ccnc(n2)Nc2cccc(c2)C1,[3*]CN(C)Cc1cccc(Nc2nccc(-c3cc(F)cc(OC[5*])c3)n2)c1,[2*]/C=C/C[6*],18,3,26,0,2,5,2;6,largest_ring_two_bond_fragmentation
FRAG_1c6406ebe3,JAK2_ae95950785,CN1C/C=C/CCOc2cc(F)cc(c2)-c2ccnc(n2)Nc2cccc(c2)C1,[3*]CN(C)Cc1cccc(Nc2nccc(-c3cc(F)cc(O[6*])c3)n2)c1,[2*]/C=C/CC[7*],18,4,25,0,2,6,2;7,largest_ring_two_bond_fragmentation
FRAG_e7ea299fad,JAK2_ae95950785,CN1C/C=C/CCOc2cc(F)cc(c2)-c2ccnc(n2)Nc2cccc(c2)C1,[3*]CN(C)Cc1cccc(Nc2nccc(-c3cc([7*])cc(F)c3)n2)c1,[2*]/C=C/CCO[8*],18,5,24,0,2,7,2;8,largest_ring_two_bond_fragmentation
FRAG_5625647c9e,JAK2_ae95950785,CN1C/C=C/CCOc2cc(F)cc(c2)-c2ccnc(n2)Nc2cccc(c2)C1,[3*]CN(C)Cc1cccc(Nc2nccc([13*])n2)c1,[2*]/C=C/CCOc1cc([15*])cc(F)c1,18,12,17,6,2,14,2;15,largest_ring_two_bond_fragmentation
FRAG_726cd1e0cd,JAK2_ae95950785,CN1C/C=C/CCOc2cc(F)cc(c2)-c2ccnc(n2)Nc2cccc(c2)C1,[2*]/C=C/CCOc1cc(F)cc(-c2ccnc([21*])n2)c1,[3*]CN(C)Cc1cccc(N[19*])c1,18,11,18,6,2,20,3;19,largest_ring_two_bond_fragmentation
FRAG_cfa5025e58,JAK2_ae95950785,CN1C/C=C/CCOc2cc(F)cc(c2)-c2ccnc(n2)Nc2cccc(c2)C1,[2*]/C=C/CCOc1cc(F)cc(-c2ccnc(N[22*])n2)c1,[3*]CN(C)Cc1cccc([21*])c1,18,10,19,6,2,21,3;21,largest_ring_two_bond_fragmentation
FRAG_679a9449c7,JAK2_ae95950785,CN1C/C=C/CCOc2cc(F)cc(c2)-c2ccnc(n2)Nc2cccc(c2)C1,[2*]/C=C/CCOc1cc(F)cc(-c2ccnc(Nc3cccc([28*])c3)n2)c1,[3*]CN(C)C[26*],18,4,25,0,2,27,3;26,largest_ring_two_bond_fragmentation
FRAG_d6fa87cbf6,JAK2_ae95950785,CN1C/C=C/CCOc2cc(F)cc(c2)-c2ccnc(n2)Nc2cccc(c2)C1,[1*]Cc1cccc(Nc2nccc(-c3cc(F)cc(OCC/C=C/[2*])c3)n2)c1,[3*]CN([28*])C,18,3,26,0,2,28,3;28,largest_ring_two_bond_fragmentation
FRAG_ab4f65a1ac,JAK2_ae95950785,CN1C/C=C/CCOc2cc(F)cc(c2)-c2ccnc(n2)Nc2cccc(c2)C1,[5*]/C=C/CN(C)Cc1cccc(Nc2nccc(-c3cc([7*])cc(F)c3)n2)c1,[4*]CCO[8*],18,3,26,0,4,7,4;8,largest_ring_two_bond_fragmentation
FRAG_5765101493,JAK2_ae95950785,CN1C/C=C/CCOc2cc(F)cc(c2)-c2ccnc(n2)Nc2cccc(c2)C1,[5*]/C=C/CN(C)Cc1cccc(Nc2nccc([13*])n2)c1,[4*]CCOc1cc([15*])cc(F)c1,18,10,19,6,4,14,4;15,largest_ring_two_bond_fragmentation
FRAG_3f934c6740,JAK2_ae95950785,CN1C/C=C/CCOc2cc(F)cc(c2)-c2ccnc(n2)Nc2cccc(c2)C1,[4*]CCOc1cc(F)cc(-c2ccnc(N[22*])n2)c1,[5*]/C=C/CN(C)Cc1cccc([21*])c1,18,12,17,6,4,21,5;21,largest_ring_two_bond_fragmentation
FRAG_bd140b3d80,JAK2_ae95950785,CN1C/C=C/CCOc2cc(F)cc(c2)-c2ccnc(n2)Nc2cccc(c2)C1,[4*]CCOc1cc(F)cc(-c2ccnc(Nc3cccc([28*])c3)n2)c1,[5*]/C=C/CN(C)C[26*],18,6,23,0,4,27,5;26,largest_ring_two_bond_fragmentation
FRAG_63d66ae348,JAK2_ae95950785,CN1C/C=C/CCOc2cc(F)cc(c2)-c2ccnc(n2)Nc2cccc(c2)C1,[1*]Cc1cccc(Nc2nccc(-c3cc(F)cc(OCC[4*])c3)n2)c1,[5*]/C=C/CN([28*])C,18,5,24,0,4,28,5;28,largest_ring_two_bond_fragmentation
FRAG_f57720a75c,JAK2_ae95950785,CN1C/C=C/CCOc2cc(F)cc(c2)-c2ccnc(n2)Nc2cccc(c2)C1,[6*]C/C=C/CN(C)Cc1cccc(Nc2nccc([13*])n2)c1,[5*]COc1cc([15*])cc(F)c1,18,9,20,6,5,14,5;15,largest_ring_two_bond_fragmentation
FRAG_22cd3b8fd4,JAK2_ae95950785,CN1C/C=C/CCOc2cc(F)cc(c2)-c2ccnc(n2)Nc2cccc(c2)C1,[5*]COc1cc(F)cc(-c2ccnc(Nc3cccc([28*])c3)n2)c1,[6*]C/C=C/CN(C)C[26*],18,7,22,0,5,27,6;26,largest_ring_two_bond_fragmentation
FRAG_9593a90990,JAK2_ae95950785,CN1C/C=C/CCOc2cc(F)cc(c2)-c2ccnc(n2)Nc2cccc(c2)C1,[1*]Cc1cccc(Nc2nccc(-c3cc(F)cc(OC[5*])c3)n2)c1,[6*]C/C=C/CN([28*])C,18,6,23,0,5,28,6;28,largest_ring_two_bond_fragmentation
FRAG_3a6c12a747,JAK2_ae95950785,CN1C/C=C/CCOc2cc(F)cc(c2)-c2ccnc(n2)Nc2cccc(c2)C1,[7*]CC/C=C/CN(C)Cc1cccc(Nc2nccc([13*])n2)c1,[6*]Oc1cc([15*])cc(F)c1,18,8,21,6,6,14,6;15,largest_ring_two_bond_fragmentation
FRAG_3bb2ba7c9f,JAK2_ae95950785,CN1C/C=C/CCOc2cc(F)cc(c2)-c2ccnc(n2)Nc2cccc(c2)C1,[6*]Oc1cc(F)cc(-c2ccnc(Nc3cccc([28*])c3)n2)c1,[7*]CC/C=C/CN(C)C[26*],18,8,21,0,6,27,7;26,largest_ring_two_bond_fragmentation
FRAG_4c11528fcf,JAK2_ae95950785,CN1C/C=C/CCOc2cc(F)cc(c2)-c2ccnc(n2)Nc2cccc(c2)C1,[1*]Cc1cccc(Nc2nccc(-c3cc(F)cc(O[6*])c3)n2)c1,[7*]CC/C=C/CN([28*])C,18,7,22,0,6,28,7;28,largest_ring_two_bond_fragmentation
FRAG_145f559da9,JAK2_ae95950785,CN1C/C=C/CCOc2cc(F)cc(c2)-c2ccnc(n2)Nc2cccc(c2)C1,[8*]OCC/C=C/CN(C)Cc1cccc(Nc2nccc([13*])n2)c1,[7*]c1cc([15*])cc(F)c1,18,7,22,6,7,14,7;15,largest_ring_two_bond_fragmentation
FRAG_84df3a1f3a,JAK2_ae95950785,CN1C/C=C/CCOc2cc(F)cc(c2)-c2ccnc(n2)Nc2cccc(c2)C1,[7*]c1cc(F)cc(-c2ccnc(Nc3cccc([28*])c3)n2)c1,[8*]OCC/C=C/CN(C)C[26*],18,9,20,0,7,27,8;26,largest_ring_two_bond_fragmentation
FRAG_9bd2e1ead9,JAK2_ae95950785,CN1C/C=C/CCOc2cc(F)cc(c2)-c2ccnc(n2)Nc2cccc(c2)C1,[1*]Cc1cccc(Nc2nccc(-c3cc([7*])cc(F)c3)n2)c1,[8*]OCC/C=C/CN([28*])C,18,8,21,0,7,28,8;28,largest_ring_two_bond_fragmentation
FRAG_3f06b74286,JAK2_ae95950785,CN1C/C=C/CCOc2cc(F)cc(c2)-c2ccnc(n2)Nc2cccc(c2)C1,[15*]c1cc(F)cc(OCC/C=C/CN(C)Cc2cccc(N[19*])c2)c1,[13*]c1ccnc([21*])n1,18,6,23,6,14,20,13;21,largest_ring_two_bond_fragmentation
FRAG_df67f8edce,JAK2_ae95950785,CN1C/C=C/CCOc2cc(F)cc(c2)-c2ccnc(n2)Nc2cccc(c2)C1,[15*]c1cc(F)cc(OCC/C=C/CN(C)Cc2cccc([21*])c2)c1,[13*]c1ccnc(N[22*])n1,18,7,22,6,14,21,13;22,largest_ring_two_bond_fragmentation
FRAG_77e0ebec3a,JAK2_ae95950785,CN1C/C=C/CCOc2cc(F)cc(c2)-c2ccnc(n2)Nc2cccc(c2)C1,[21*]c1nccc(-c2cc(F)cc(OCC/C=C/CN(C)C[26*])c2)n1,[19*]Nc1cccc([28*])c1,18,7,22,6,20,27,19;28,largest_ring_two_bond_fragmentation
FRAG_80eec3aeb8,JAK2_ae95950785,CN1C/C=C/CCOc2cc(F)cc(c2)-c2ccnc(n2)Nc2cccc(c2)C1,[21*]c1nccc(-c2cc(F)cc(OCC/C=C/CN([28*])C)c2)n1,[1*]Cc1cccc(N[19*])c1,18,8,21,6,20,28,1;19,largest_ring_two_bond_fragmentation
FRAG_d8809a6241,JAK2_ae95950785,CN1C/C=C/CCOc2cc(F)cc(c2)-c2ccnc(n2)Nc2cccc(c2)C1,[22*]Nc1nccc(-c2cc(F)cc(OCC/C=C/CN(C)C[26*])c2)n1,[21*]c1cccc([28*])c1,18,6,23,6,21,27,21;28,largest_ring_two_bond_fragmentation
FRAG_f430f3a912,JAK2_ae95950785,CN1C/C=C/CCOc2cc(F)cc(c2)-c2ccnc(n2)Nc2cccc(c2)C1,[22*]Nc1nccc(-c2cc(F)cc(OCC/C=C/CN([28*])C)c2)n1,[1*]Cc1cccc([21*])c1,18,7,22,6,21,28,1;21,largest_ring_two_bond_fragmentation
FRAG_55dbfaa113,JAK2_756371ea71,CCN(CC)CCC(=O)Nc1cc2cc(c1)Nc1nccc(n1)-c1cccc(c1)COCC=CCOC2,[16*]c1cc(COCC=CCOCc2cccc([21*])c2)cc(NC(=O)CCN(CC)CC)c1,[14*]Nc1nccc([23*])n1,18,7,30,6,15,22,14;23,largest_ring_two_bond_fragmentation
FRAG_342a1a4e93,JAK2_756371ea71,CCN(CC)CCC(=O)Nc1cc2cc(c1)Nc1nccc(n1)-c1cccc(c1)COCC=CCOC2,[17*]Nc1cc(COCC=CCOCc2cccc([21*])c2)cc(NC(=O)CCN(CC)CC)c1,[16*]c1nccc([23*])n1,18,6,31,6,16,22,16;23,largest_ring_two_bond_fragmentation
FRAG_64521bc145,JAK2_756371ea71,CCN(CC)CCC(=O)Nc1cc2cc(c1)Nc1nccc(n1)-c1cccc(c1)COCC=CCOC2,[17*]Nc1cc(COCC=CCOC[27*])cc(NC(=O)CCN(CC)CC)c1,[16*]c1nccc(-c2cccc([29*])c2)n1,18,12,25,6,16,28,16;29,largest_ring_two_bond_fragmentation
FRAG_745ffed1fd,JAK2_756371ea71,CCN(CC)CCC(=O)Nc1cc2cc(c1)Nc1nccc(n1)-c1cccc(c1)COCC=CCOC2,[23*]c1ccnc(Nc2cc(COCC=CCOC[27*])cc(NC(=O)CCN(CC)CC)c2)n1,[21*]c1cccc([29*])c1,18,6,31,6,22,28,21;29,largest_ring_two_bond_fragmentation
FRAG_5e26be0eb8,JAK2_756371ea71,CCN(CC)CCC(=O)Nc1cc2cc(c1)Nc1nccc(n1)-c1cccc(c1)COCC=CCOC2,[23*]c1ccnc(Nc2cc(COCC=CCO[29*])cc(NC(=O)CCN(CC)CC)c2)n1,[21*]c1cccc(C[30*])c1,18,7,30,6,22,29,21;30,largest_ring_two_bond_fragmentation
FRAG_523343f4d9,JAK2_756371ea71,CCN(CC)CCC(=O)Nc1cc2cc(c1)Nc1nccc(n1)-c1cccc(c1)COCC=CCOC2,[23*]c1ccnc(Nc2cc(COCC=CC[30*])cc(NC(=O)CCN(CC)CC)c2)n1,[21*]c1cccc(CO[31*])c1,18,8,29,6,22,30,21;31,largest_ring_two_bond_fragmentation
FRAG_0ab136d4d3,JAK2_756371ea71,CCN(CC)CCC(=O)Nc1cc2cc(c1)Nc1nccc(n1)-c1cccc(c1)COCC=CCOC2,[23*]c1ccnc(Nc2cc(COCC=C[31*])cc(NC(=O)CCN(CC)CC)c2)n1,[21*]c1cccc(COC[32*])c1,18,9,28,6,22,31,21;32,largest_ring_two_bond_fragmentation
FRAG_7c146ca767,JAK2_756371ea71,CCN(CC)CCC(=O)Nc1cc2cc(c1)Nc1nccc(n1)-c1cccc(c1)COCC=CCOC2,[23*]c1ccnc(Nc2cc(COC[33*])cc(NC(=O)CCN(CC)CC)c2)n1,[21*]c1cccc(COCC=C[34*])c1,18,11,26,6,22,33,21;34,largest_ring_two_bond_fragmentation
FRAG_80c9a7225b,JAK2_756371ea71,CCN(CC)CCC(=O)Nc1cc2cc(c1)Nc1nccc(n1)-c1cccc(c1)COCC=CCOC2,[23*]c1ccnc(Nc2cc(CO[34*])cc(NC(=O)CCN(CC)CC)c2)n1,[21*]c1cccc(COCC=CC[35*])c1,18,12,25,6,22,34,21;35,largest_ring_two_bond_fragmentation
FRAG_d9fa214f4a,JAK2_756371ea71,CCN(CC)CCC(=O)Nc1cc2cc(c1)Nc1nccc(n1)-c1cccc(c1)COCC=CCOC2,[29*]c1cccc(-c2ccnc(Nc3cc(COCC=C[31*])cc(NC(=O)CCN(CC)CC)c3)n2)c1,[27*]COC[32*],18,3,34,0,28,31,27;32,largest_ring_two_bond_fragmentation
FRAG_4543863ebc,JAK2_756371ea71,CCN(CC)CCC(=O)Nc1cc2cc(c1)Nc1nccc(n1)-c1cccc(c1)COCC=CCOC2,[29*]c1cccc(-c2ccnc(Nc3cc(COC[33*])cc(NC(=O)CCN(CC)CC)c3)n2)c1,[27*]COCC=C[34*],18,5,32,0,28,33,27;34,largest_ring_two_bond_fragmentation
FRAG_35a6f6171f,JAK2_756371ea71,CCN(CC)CCC(=O)Nc1cc2cc(c1)Nc1nccc(n1)-c1cccc(c1)COCC=CCOC2,[29*]c1cccc(-c2ccnc(Nc3cc(CO[34*])cc(NC(=O)CCN(CC)CC)c3)n2)c1,[27*]COCC=CC[35*],18,6,31,0,28,34,27;35,largest_ring_two_bond_fragmentation
FRAG_0fff78673d,JAK2_756371ea71,CCN(CC)CCC(=O)Nc1cc2cc(c1)Nc1nccc(n1)-c1cccc(c1)COCC=CCOC2,[29*]c1cccc(-c2ccnc(Nc3cc(C[35*])cc(NC(=O)CCN(CC)CC)c3)n2)c1,[27*]COCC=CCO[36*],18,7,30,0,28,35,27;36,largest_ring_two_bond_fragmentation
FRAG_e11653b79e,JAK2_756371ea71,CCN(CC)CCC(=O)Nc1cc2cc(c1)Nc1nccc(n1)-c1cccc(c1)COCC=CCOC2,[29*]c1cccc(-c2ccnc(Nc3cc([36*])cc(NC(=O)CCN(CC)CC)c3)n2)c1,[12*]COCC=CCOC[27*],18,8,29,0,28,39,12;27,largest_ring_two_bond_fragmentation
FRAG_97e95e2cdc,JAK2_756371ea71,CCN(CC)CCC(=O)Nc1cc2cc(c1)Nc1nccc(n1)-c1cccc(c1)COCC=CCOC2,[30*]Cc1cccc(-c2ccnc(Nc3cc(COC[33*])cc(NC(=O)CCN(CC)CC)c3)n2)c1,[29*]OCC=C[34*],18,4,33,0,29,33,29;34,largest_ring_two_bond_fragmentation
FRAG_49c98f1985,JAK2_756371ea71,CCN(CC)CCC(=O)Nc1cc2cc(c1)Nc1nccc(n1)-c1cccc(c1)COCC=CCOC2,[30*]Cc1cccc(-c2ccnc(Nc3cc(CO[34*])cc(NC(=O)CCN(CC)CC)c3)n2)c1,[29*]OCC=CC[35*],18,5,32,0,29,34,29;35,largest_ring_two_bond_fragmentation
FRAG_1a2adccdac,JAK2_756371ea71,CCN(CC)CCC(=O)Nc1cc2cc(c1)Nc1nccc(n1)-c1cccc(c1)COCC=CCOC2,[30*]Cc1cccc(-c2ccnc(Nc3cc(C[35*])cc(NC(=O)CCN(CC)CC)c3)n2)c1,[29*]OCC=CCO[36*],18,6,31,0,29,35,29;36,largest_ring_two_bond_fragmentation
FRAG_605970245d,JAK2_756371ea71,CCN(CC)CCC(=O)Nc1cc2cc(c1)Nc1nccc(n1)-c1cccc(c1)COCC=CCOC2,[30*]Cc1cccc(-c2ccnc(Nc3cc([36*])cc(NC(=O)CCN(CC)CC)c3)n2)c1,[12*]COCC=CCO[29*],18,7,30,0,29,39,12;29,largest_ring_two_bond_fragmentation
FRAG_daf0aa8f9f,JAK2_756371ea71,CCN(CC)CCC(=O)Nc1cc2cc(c1)Nc1nccc(n1)-c1cccc(c1)COCC=CCOC2,[31*]OCc1cccc(-c2ccnc(Nc3cc(COC[33*])cc(NC(=O)CCN(CC)CC)c3)n2)c1,[30*]CC=C[34*],18,3,34,0,30,33,30;34,largest_ring_two_bond_fragmentation
FRAG_0d86fd4a50,JAK2_756371ea71,CCN(CC)CCC(=O)Nc1cc2cc(c1)Nc1nccc(n1)-c1cccc(c1)COCC=CCOC2,[31*]OCc1cccc(-c2ccnc(Nc3cc(CO[34*])cc(NC(=O)CCN(CC)CC)c3)n2)c1,[30*]CC=CC[35*],18,4,33,0,30,34,30;35,largest_ring_two_bond_fragmentation
FRAG_d53c140fda,JAK2_756371ea71,CCN(CC)CCC(=O)Nc1cc2cc(c1)Nc1nccc(n1)-c1cccc(c1)COCC=CCOC2,[31*]OCc1cccc(-c2ccnc(Nc3cc(C[35*])cc(NC(=O)CCN(CC)CC)c3)n2)c1,[30*]CC=CCO[36*],18,5,32,0,30,35,30;36,largest_ring_two_bond_fragmentation
FRAG_b15d660047,JAK2_756371ea71,CCN(CC)CCC(=O)Nc1cc2cc(c1)Nc1nccc(n1)-c1cccc(c1)COCC=CCOC2,[31*]OCc1cccc(-c2ccnc(Nc3cc([36*])cc(NC(=O)CCN(CC)CC)c3)n2)c1,[12*]COCC=CC[30*],18,6,31,0,30,39,12;30,largest_ring_two_bond_fragmentation
FRAG_33a53ac13a,JAK2_756371ea71,CCN(CC)CCC(=O)Nc1cc2cc(c1)Nc1nccc(n1)-c1cccc(c1)COCC=CCOC2,[32*]COCc1cccc(-c2ccnc(Nc3cc(CO[34*])cc(NC(=O)CCN(CC)CC)c3)n2)c1,[31*]C=CC[35*],18,3,34,0,31,34,31;35,largest_ring_two_bond_fragmentation
FRAG_bbd7e50b8e,JAK2_756371ea71,CCN(CC)CCC(=O)Nc1cc2cc(c1)Nc1nccc(n1)-c1cccc(c1)COCC=CCOC2,[32*]COCc1cccc(-c2ccnc(Nc3cc(C[35*])cc(NC(=O)CCN(CC)CC)c3)n2)c1,[31*]C=CCO[36*],18,4,33,0,31,35,31;36,largest_ring_two_bond_fragmentation
FRAG_6c7639ca9b,JAK2_756371ea71,CCN(CC)CCC(=O)Nc1cc2cc(c1)Nc1nccc(n1)-c1cccc(c1)COCC=CCOC2,[32*]COCc1cccc(-c2ccnc(Nc3cc([36*])cc(NC(=O)CCN(CC)CC)c3)n2)c1,[12*]COCC=C[31*],18,5,32,0,31,39,12;31,largest_ring_two_bond_fragmentation
FRAG_8af077025b,JAK2_756371ea71,CCN(CC)CCC(=O)Nc1cc2cc(c1)Nc1nccc(n1)-c1cccc(c1)COCC=CCOC2,[34*]C=CCOCc1cccc(-c2ccnc(Nc3cc([36*])cc(NC(=O)CCN(CC)CC)c3)n2)c1,[12*]COC[33*],18,3,34,0,33,39,12;33,largest_ring_two_bond_fragmentation
FRAG_a7659e07b6,JAK2_2d7f8229b0,C1=CCOc2cccc(c2)Nc2nccc(n2)-c2cccc(c2)OCC1,[2*]C=CCCOc1cccc(-c2ccnc(N[8*])n2)c1,[1*]COc1cccc([10*])c1,17,8,18,6,1,9,1;10,largest_ring_two_bond_fragmentation
FRAG_be4111dec3,JAK2_2d7f8229b0,C1=CCOc2cccc(c2)Nc2nccc(n2)-c2cccc(c2)OCC1,[2*]C=CCCOc1cccc(-c2ccnc([10*])n2)c1,[1*]COc1cccc(N[11*])c1,17,9,17,6,1,10,1;11,largest_ring_two_bond_fragmentation
FRAG_a7193abea7,JAK2_2d7f8229b0,C1=CCOc2cccc(c2)Nc2nccc(n2)-c2cccc(c2)OCC1,[1*]COc1cccc(Nc2nccc([17*])n2)c1,[2*]C=CCCOc1cccc([15*])c1,17,11,15,6,1,16,2;15,largest_ring_two_bond_fragmentation
FRAG_5f9858eb00,JAK2_2d7f8229b0,C1=CCOc2cccc(c2)Nc2nccc(n2)-c2cccc(c2)OCC1,[1*]COc1cccc(Nc2nccc(-c3cccc([23*])c3)n2)c1,[2*]C=CCCO[21*],17,5,21,0,1,22,2;21,largest_ring_two_bond_fragmentation
FRAG_838797ce76,JAK2_2d7f8229b0,C1=CCOc2cccc(c2)Nc2nccc(n2)-c2cccc(c2)OCC1,[1*]COc1cccc(Nc2nccc(-c3cccc(O[24*])c3)n2)c1,[2*]C=CCC[23*],17,4,22,0,1,23,2;23,largest_ring_two_bond_fragmentation
FRAG_5f61272576,JAK2_2d7f8229b0,C1=CCOc2cccc(c2)Nc2nccc(n2)-c2cccc(c2)OCC1,[1*]COc1cccc(Nc2nccc(-c3cccc(OC[25*])c3)n2)c1,[2*]C=CC[24*],17,3,23,0,1,24,2;24,largest_ring_two_bond_fragmentation
FRAG_8e334a54d6,JAK2_2d7f8229b0,C1=CCOc2cccc(c2)Nc2nccc(n2)-c2cccc(c2)OCC1,[3*]CC=CCCOc1cccc(-c2ccnc(N[8*])n2)c1,[2*]Oc1cccc([10*])c1,17,7,19,6,2,9,2;10,largest_ring_two_bond_fragmentation
