mol_id,canonical_smiles,mw,logp,tpsa,hbd,hba,rotatable_bonds,qed,num_atoms,num_heavy_atoms,num_rings,max_ring_size,formal_charge,passes_rdkit,passes_basic_filters
JAK2_48306393f8,O=c1[nH]c2cnc(-n3cnc4ccccc43)nc2n1C1CCOc2cccc(F)c21,402.389,2.9695,90.62,1,5,2,0.4903,30,30,6,6,0,,True
JAK2_e1a1afc353,CS(=O)(=O)Nc1ccc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)cc1,425.514,3.0953,96.45,2,7,6,0.6264,30,30,4,6,0,,True
JAK2_f00eb40003,O=C1NC(=O)C(c2c[nH]c3ccccc23)=C1Nc1cccc(C2CN(c3ccnc(F)c3)C2)c1,453.477,3.7854,90.12,3,5,5,0.3161,34,34,6,6,0,,True
JAK2_9d41fad277,Nc1ccc2c(c1)nc(Cc1ccc3c(c1)OCO3)n1nc(N)nc21,334.339,1.7614,113.58,2,7,2,0.5369,25,25,5,6,0,,True
JAK2_170d19e2a6,O=c1[nH]ccc2nc(NCC3CCS(=O)(=O)C3)c3ccc(F)cc3c12,361.398,2.062,91.92,2,5,3,0.6969,25,25,4,6,0,,True
JAK2_c68e5406e0,C[C@@H](Nc1cc(-c2c(N)nn3cccnc23)ncn1)c1ccc(F)cc1,349.373,3.0807,94.02,2,6,4,0.5879,26,26,4,6,0,,True
JAK2_f45bea85ce,COc1ccc(-c2nc(Nc3cccc(NC(=O)CN)c3)nc3[nH]cnc23)cc1OC,419.445,2.6779,140.07,4,8,7,0.3584,31,31,4,6,0,,True
JAK2_dd3afb5ac3,Cc1cnc(Nc2ccc(N3CCOCC3)cc2)nc1-c1ccc(C(=O)NCC#N)cc1,428.496,3.2856,103.17,2,7,6,0.5808,32,32,4,6,0,,True
JAK2_b7121e44d6,Cc1cc2[nH]c3c(c[n+](C)c4ccccc34)c2cc1C.[I-],388.252,0.9196,19.67,1,0,0,0.3417,21,21,4,6,0,,True
JAK2_1e2ec72c32,Cc1nccn1Cc1ccc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)cc1,426.524,4.277,68.1,1,6,6,0.4965,32,32,5,6,0,,True
JAK2_4249473428,COc1cc2c(Oc3ccc(-c4cnc(Cc5ccccc5)n(C)c4=O)cc3F)ccnc2cc1OCCCN1CCOCC1,610.686,5.6274,87.94,0,8,11,0.1781,45,45,6,6,0,,True
JAK2_387ef5022f,CCCN(CCC)C(=O)C1CCCN(c2cc(-c3c(N)nn4cccnc34)ncn2)C1,422.537,2.6335,105.54,1,7,7,0.6238,31,31,4,6,0,,True
JAK2_50d7d45815,C[C@@H](NC(=O)c1c[nH]c2ncc(C3CC3)nc12)C(C)(C)O,288.351,1.7245,90.9,3,4,4,0.7987,21,21,3,6,0,,True
JAK2_a4b0117455,OB(O)c1ccc(C2Nc3ccccc3-c3ccnc4[nH]cc2c34)cc1,341.179,2.4246,81.17,4,4,2,0.4223,26,26,5,7,0,,True
JAK2_dccb9a779d,COc1ccc(-c2cccc3nc(Nc4cc(OC)c(OC)c(OC)c4)oc23)cc1,406.438,5.2728,74.98,1,7,7,0.4478,30,30,4,6,0,,True
JAK2_3c24dd783d,Nc1ncc(-c2cnn(CCO)c2)c2scc(-c3ccc(NC(=O)Nc4cccc(F)c4)cc3)c12,488.548,5.1844,118.09,4,6,6,0.2625,35,35,5,6,0,,True
JAK2_a16f325c7e,COc1cc(-c2cnc3cccc(-c4ccc(CN5CCOCC5)cc4C)c3n2)cc(OC)c1OC,485.584,5.1302,65.94,0,7,7,0.3595,36,36,5,6,0,,True
JAK2_523a543e49,COc1cc(-c2cnc3[nH]cc(C(=O)N[C@H](C)C(=O)N4CC(C#N)C4)c3n2)cc(OC)c1OC,464.482,1.751,142.46,2,8,7,0.5385,34,34,4,6,0,,True
JAK2_bdbc5fb8c3,CN1C/C=C/COCc2cncc(c2)-c2ccnc(n2)Nc2cccc(c2)C1,373.46,3.8004,63.17,1,6,0,0.6049,28,28,4,18,0,,True
JAK2_9e2ca53048,CC(C)[C@@H](Nc1ncc(C(N)=O)c2[nH]c3cc(-c4cnn(C)c4)ccc3c12)C(F)(F)F,430.434,4.2143,101.62,3,4,5,0.4413,31,31,4,6,0,,True
JAK2_8885b7a502,CCN(CC)CCOc1ccc(Nc2cc(NC(=O)Nc3c(Cl)cccc3Cl)ncn2)cc1,489.407,5.8916,91.41,3,6,10,0.329,33,33,3,6,0,,True
JAK2_7d79e6dcac,CC1CCN(CCCNC(=O)c2cc3c(Cl)nc4ccccc4c3s2)CC1,401.963,4.9547,45.23,1,4,5,0.4854,27,27,4,6,0,,True
JAK2_ba80624c8d,C[C@H](Nc1ncc(F)c(Nc2cc(N(C)C)[nH]n2)n1)c1ncc(F)cn1,361.36,2.2506,107.54,3,8,6,0.6136,26,26,3,6,0,,True
JAK2_8da2d9a891,Nc1n[nH]c2ccc(-c3ccc(CN4CCOCC4)cc3)cc12,308.385,2.6443,67.17,2,4,3,0.7804,23,23,4,6,0,,True
JAK2_dd744628bf,O=C1C=CC(=O)N1CCNc1ncc(C(F)(F)F)cc1Cl,319.67,2.0907,62.3,1,4,4,0.8633,21,21,2,6,0,,True
JAK2_0ed9821b25,COc1cc(-c2cnc3cccc(-c4ccc(C(=O)N5CCOCC5)c(C)c4)c3n2)cc(OC)c1OC,499.567,4.7704,83.01,0,7,6,0.3779,37,37,5,6,0,,True
JAK2_1bab63115e,Cc1cccc(Nc2sc(-c3ccccc3Cl)cc2C(N)=O)n1,343.839,4.6144,68.01,2,4,4,0.7262,23,23,3,6,0,,True
JAK2_bfa22225e6,CNC(=O)c1cnc(N)c2cc(-c3ccc(OC(F)(F)F)cc3)sc12,367.352,3.8037,77.24,2,5,3,0.7381,25,25,3,6,0,,True
JAK2_c2aa2a9954,CS(=O)(=O)c1ccc(-c2cccn3nc(Nc4ccccc4)nc23)cc1,364.43,3.5434,76.36,1,5,4,0.5993,26,26,4,6,0,,True
JAK2_38e5488d63,Cc1cc(-c2ccccc2N(C)S(C)(=O)=O)n2nc(Nc3ccc(C4CCN(CC(N)=O)CC4)cc3)ncc12,547.685,3.5088,125.93,2,7,8,0.3457,39,39,5,6,0,,True
JAK2_4289ac4d2d,Cc1ccc2nc(C)cc(Nc3ccc([N+](=O)[O-])cc3)c2c1,293.326,4.5034,68.06,1,4,3,0.5698,22,22,3,6,0,,True
JAK2_779b81d230,Nc1nc2c(-c3ccc(C(F)(F)F)cc3)cccn2n1,278.237,2.9973,56.21,1,3,1,0.7441,20,20,3,6,0,,True
JAK2_8b7a869eb4,Nc1n[nH]c2ccc(-c3cccc(Cl)c3)cc12,243.697,3.4655,54.7,2,2,1,0.6877,17,17,3,6,0,,False
JAK2_e8771262b0,O=C(Nc1c[nH]nc1-c1cccc(Cl)c1)c1cnn2cccnc12,338.758,3.0251,87.97,2,4,3,0.6007,24,24,4,6,0,,True
JAK2_c3a50c8b83,COc1cc(N2CCN(C[C@H](C)O)CC2)ccc1Nc1ncc2ccc(-c3ccccc3N(C)S(C)(=O)=O)n2n1,565.7,3.0471,115.54,2,9,9,0.316,40,40,5,6,0,,True
JAK2_daf4d3e0d7,NS(=O)(=O)OCCn1cnc2c(Nc3ccc(F)cc3)nc(NCc3ccc(C4CCCCC4)cc3)nc21,539.637,4.5889,137.05,3,8,10,0.2662,38,38,5,6,0,,True
JAK2_b95c444e8f,CN1CCN(Cc2ccc(Nc3nccc(-c4ccc(NS(C)(=O)=O)cc4)n3)cc2)CC1,452.584,3.0061,90.46,2,7,7,0.5695,32,32,4,6,0,,True
JAK2_2d847dbe40,O=C1CCN(c2ncc(C(F)(F)F)c(C3=C(c4c[nH]c5ccccc45)C(=O)NC3=O)n2)CC1,455.396,2.7132,108.05,2,6,3,0.5884,33,33,5,6,0,,True
JAK2_34a663fafd,NC(=O)c1cc(-c2ccccc2)sc1Nc1cccnc1,295.367,3.6526,68.01,2,4,4,0.7716,21,21,3,6,0,,True
JAK2_6ac62e2ed5,Cc1nc([C@](C)(O)CO)sc1-c1cnc(N)c(O[C@H](C)c2cc(F)ccc2-n2nccn2)c1,470.53,3.1553,132.2,3,9,7,0.3752,33,33,4,6,0,,True
JAK2_8c7a3c32e1,C1=CCOCc2cc(ccc2OCCN2CCCCC2)Nc2nccc(n2)-c2cccc(c2)COC1,486.616,5.3549,68.74,1,7,4,0.4984,36,36,5,18,0,,True
JAK2_2a47bb5fcf,Cc1c(Cc2ccccc2)c(=O)oc2c(O)c(O)ccc12,282.295,3.1034,70.67,2,4,2,0.5594,21,21,3,6,0,,True
JAK2_14bf65c909,CC(C)NCC(=O)N1C/C=C/CCOc2cccc(c2)-c2ccnc(n2)Nc2cccc(c2)C1,457.578,4.5525,79.38,2,6,3,0.5619,34,34,4,18,0,,True
JAK2_d5cdf1833d,CC(=O)Nc1ccc(-c2nc(Nc3ccc(N4CCOCC4)cc3)ncc2C(F)(F)F)cc1,457.456,4.701,79.38,2,6,5,0.5783,33,33,4,6,0,,True
JAK2_0ad5cb1c3d,C[C@H](Nc1ccc(C(N)=O)c2[nH]c3cc(-c4ccc(Cl)nn4)ccc3c12)C(C)(C)C,421.932,5.3769,96.69,3,4,4,0.4119,30,30,4,6,0,,True
JAK2_021e1f9ba0,CC(C)Nc1nc2cc[nH]c(=O)c2c2cc(F)ccc12,271.295,3.0357,57.78,2,3,2,0.7043,20,20,3,6,0,,True
JAK2_ce61816287,CSc1nccc(-c2[nH]c(-c3ccc(O)cc3)nc2-c2ccc(F)cc2)n1,378.432,4.7673,74.69,2,5,4,0.3953,27,27,4,6,0,,True
JAK2_2a6788af5f,Cc1cccc(N(Cc2ccccc2)C(=O)CCl)c1,273.763,3.767,20.31,0,1,4,0.7768,19,19,2,6,0,,True
JAK2_0834168958,CC[C@H](C)NC(=O)c1c[nH]c2ncc(C3CC3)nc12,258.325,2.3636,70.67,2,3,4,0.884,19,19,3,6,0,,True
JAK2_f975082624,O=C(Nc1nc2cccc(-c3ccc(CN4CCS(=O)(=O)CC4)cc3)n2n1)C1CC1,425.514,1.9752,96.67,1,6,5,0.6714,30,30,5,6,0,,True
JAK2_77deb1cb5a,Nc1n[nH]c2ccc(-c3ccc(S(=O)(=O)N4CCOCC4)cc3)cc12,358.423,1.833,101.31,2,5,3,0.7437,25,25,4,6,0,,True
JAK2_a2ab6addf6,O=C1NC(=O)C(c2c[nH]c3ccccc23)=C1Nc1ccccc1OCCNc1ccnc(F)c1,457.465,3.6725,108.14,4,6,8,0.1827,34,34,5,6,0,,True
JAK2_12d3d678a1,NC(=O)CN1CCC(c2ccc(Nc3ncc4ccc(-c5cccc6c5OC(F)(F)O6)n4n3)cc2)CC1,506.513,4.1261,107.01,2,7,6,0.4051,37,37,6,6,0,,True
JAK2_8824d01afc,O=C1NC(=O)C(c2c[nH]c3ccccc23)=C1Nc1ccc(OCCCn2ccnc2)cc1,427.464,3.3131,101.04,3,5,8,0.2959,32,32,5,6,0,,True
JAK2_7afa25920b,O=C1NC(=O)C(c2ccccc2)=C1Nc1cccc(OCCNc2ccnc(F)c2)c1,418.428,3.1912,92.35,3,6,8,0.2957,31,31,4,6,0,,True
JAK2_599df69c77,CC(C)Cn1cc(-c2ccc3c(c2)[nH]c2c(C(N)=O)ccc(N[C@@H](C)C(C)(C)C)c23)cn1,431.584,5.786,88.73,3,3,6,0.3611,32,32,4,6,0,,True
JAK2_0c060525b7,CS(=O)(=O)Nc1ccc(-c2ccnc(Nc3ccc(CN4CCC(O)CC4)cc3)n2)cc1,453.568,3.2154,107.45,3,7,7,0.5041,32,32,4,6,0,,True
JAK2_290a5a9c8a,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NCc1ccccc1,294.31,2.3212,93.35,3,4,4,0.4581,22,22,2,6,0,,True
JAK2_aa38d6c9d7,NC(=O)c1cc(-c2ccccc2)sc1Nc1cccc(C(F)(F)F)n1,363.364,4.6714,68.01,2,4,4,0.7077,25,25,3,6,0,,True
JAK2_1ffaf013ab,Cc1cnc(Nc2cc(N3CCOCC3)nc(N[C@@H](C)c3ncc(F)cn3)n2)s1,416.486,2.9239,100.98,2,10,6,0.6279,29,29,4,6,0,,True
JAK2_d1623f98be,CN(C)C(=O)C1CCCN(c2cc(-c3c(N)nn4cccnc34)ncn2)C1,366.429,1.0731,105.54,1,7,3,0.739,27,27,4,6,0,,True
JAK2_7229466f90,Cc1nc([N+](=O)[O-])c(Br)n1CC(=O)c1ccc2ccccc2c1,374.194,3.8983,78.03,0,4,4,0.3943,23,23,3,6,0,,True
JAK2_755237cf1f,CN(C)C(=S)SSC(=S)N(C)C,240.444,2.0608,6.48,0,4,0,0.4689,12,12,0,0,0,,False
JAK2_f50bf956d2,Cc1c(NC(=O)c2ccc(C(C)(C)C)cc2)cccc1-c1nc(Nc2ccc(C(=O)N3CCOCC3)cc2)c2nc[nH]c2n1,589.7,6.0941,125.13,3,7,6,0.2187,44,44,6,6,0,,True
JAK2_e7aaafe0f1,CCCN(CCC)c1cc(-c2c(N)nn3cccnc23)ncn1,311.393,2.3949,85.23,1,6,6,0.7521,23,23,3,6,0,,True
JAK2_ee18a170dc,COc1cc(Nc2nc3cccc(-c4ccc(NS(C)(=O)=O)cc4)c3o2)cc(OC)c1OC,469.519,4.6357,111.92,2,8,8,0.384,33,33,4,6,0,,True
JAK2_7cb66438d8,COc1ccc(Nc2nc(N3CCOCC3)c3nc[nH]c3n2)cc1OC,356.386,1.9503,97.42,2,8,5,0.7159,26,26,4,6,0,,True
JAK2_0cbefcf53b,CCN(Cc1cc(Nc2nc(C)cn3c(-c4cn[nH]c4)cnc23)sn1)C(C)(C)CO.Cl,463.011,3.6425,107.26,3,8,8,0.3666,31,31,4,6,0,,True
JAK2_e1ad5dee43,NS(=O)(=O)c1cc(Cl)c(Nc2nc3ccncc3c3c(=O)[nH]ccc23)c(Cl)c1,436.28,3.1691,130.83,3,6,3,0.4231,28,28,4,6,0,,True
JAK2_aa619448ef,COc1cc(-c2cnc3cccc(-c4ccc(CN5CCOCC5)c(C)c4)c3n2)cc(OC)c1OC,485.584,5.1302,65.94,0,7,7,0.3595,36,36,5,6,0,,True
JAK2_79ec819e41,Cc1ccnc(Nc2sc(-c3ccccc3)cc2C(N)=O)c1,309.394,3.961,68.01,2,4,4,0.7662,22,22,3,6,0,,True
JAK2_6040ae7a3d,O=c1[nH]ccc2c(Nc3c(F)cccc3C(F)(F)F)nc3ccncc3c12,374.297,4.3728,70.67,2,4,2,0.4037,27,27,4,6,0,,True
JAK2_e890d999da,Cc1ccc(Nc2nc(N)nc(CCl)n2)cc1,249.705,2.2446,76.72,2,5,3,0.8162,17,17,2,6,0,,False
JAK2_74d0637379,O=c1[nH]c2cnc(-n3cnc4ccc(F)cc43)nc2n1C1CCOCC1,354.345,1.9491,90.62,1,5,2,0.5941,26,26,5,6,0,,True
JAK2_5aa453eb0c,CC1(C)[C@H](Nc2c(C(N)=O)cnn3cccc23)CC[C@@]1(C)O,302.378,1.7847,92.65,3,4,3,0.8056,22,22,3,6,0,,True
JAK2_5f8f64daca,COc1cc2cc(c1OCCN1CCCC1)CN(C)C/C=C/CCOc1cccc(c1)-c1ccnc(n1)N2,515.658,5.1409,71.98,1,8,5,0.4686,38,38,5,18,0,,True
JAK2_ca0a832409,C1=C/CN(C2CC2)Cc2cccc(c2)Nc2nccc(n2)-c2cccc(c2)OCC/1,398.51,5.1903,50.28,1,5,1,0.5718,30,30,5,18,0,,True
JAK2_471b7843d8,Cc1cnc2nc1-c1cccc(c1)OCC/C=C/CN(C)Cc1cccc(c1)N2,386.499,4.9661,50.28,1,5,0,0.5532,29,29,4,18,0,,True
JAK2_b7da26021f,C[C@H](Nc1ccnc(-n2cnc3cnccc32)n1)c1ccccc1,316.368,3.3836,68.52,1,5,4,0.6249,24,24,4,6,0,,True
JAK2_90987f6c96,CC(=O)Nc1ccc(-c2cc(Nc3ccc(N4CCOCC4)cc3)ncn2)cc1,389.459,3.6822,79.38,2,6,5,0.693,29,29,4,6,0,,True
JAK2_c7f9b9faad,Nc1nn2cccnc2c1-c1cc(NCc2ccccn2)ncn1,318.344,1.7756,106.91,2,7,4,0.5903,24,24,4,6,0,,True
JAK2_8b6ea9ab13,Cn1nc(C2CCCCC2)c2c3cc[nH]c3ncc21,254.337,3.4973,46.5,1,2,1,0.7221,19,19,4,6,0,,True
JAK2_8ed5190fd0,C[C@H](Nc1cc(-c2cccc(N(C)C)c2)nc(-n2cnc3ccncc32)n1)c1ccccc1,435.535,5.1166,71.76,1,6,6,0.3993,33,33,5,6,0,,True
JAK2_6fc84de61e,CCCOc1ccc(C(=O)C(CN2CCOCC2)c2ccccc2)cc1,353.462,3.7741,38.77,0,4,8,0.6773,26,26,3,6,0,,True
JAK2_0527f3a0e8,COC(=O)/C=C/c1ccc(OC(=O)OC)c(OC(=O)OC)c1,310.258,2.1632,97.36,0,8,4,0.361,22,22,1,6,0,,True
JAK2_a0b82402a1,NC(=O)c1cnc(N[C@H]2CC[C@H](N)CC2)c2nc(-c3ccc(Cl)cc3)cn12,384.871,2.8304,111.33,3,5,4,0.64,27,27,4,6,0,,True
JAK2_e3b8202d52,CCS(=O)(=O)N1CCN(c2ccc3cc2COCC=CCOCc2cccc(c2)-c2ccnc(n2)N3)CC1,535.67,3.9619,96.89,1,8,3,0.5037,38,38,5,18,0,,True
JAK2_5257383b76,O=C1NC(=O)C(c2c[nH]c3ccccc23)=C1Nc1cccc(O[C@@H]2CCN(c3ccnc(F)c3)C2)c1,483.503,3.8393,99.35,3,6,6,0.2848,36,36,6,6,0,,True
JAK2_4303028045,O=c1[nH]c2cnc(-n3cnc4ccc(F)cc43)nc2n1Cc1cccc(F)c1F,396.332,2.9241,81.39,1,4,3,0.5085,29,29,5,6,0,,True
JAK2_a330abcf3a,Cn1c(-c2cn(CCO)nn2)nc(-c2ccc(F)cc2)c1-c1ccncc1,364.384,2.539,81.65,1,5,5,0.5885,27,27,4,6,0,,True
JAK2_205d487531,COc1ccc(-c2ccc3cnc(Nc4ccc(C5CCN(C[C@H](C)O)CC5)cc4)nn23)cn1,458.566,4.1037,87.81,2,7,7,0.431,34,34,5,6,0,,True
JAK2_b065db2dc7,C1=N/C2=N/c3ccc(OCCN4CCCC4)c(c3)COC/C=C/COCc3cccc(c3)C(=C1)N2,472.589,4.4668,67.68,1,7,4,0.6655,35,35,5,18,0,,True
JAK2_e7a55180ca,CS(=O)(=O)c1nc(-c2ccco2)cc(C(F)(F)F)n1,292.238,2.1589,73.06,0,5,2,0.793,19,19,2,6,0,,True
JAK2_bfa52bc93e,C[C@@H](NC(=O)c1c[nH]c2ncc(-c3ncn4cc(F)cc(F)c34)nc12)C(=O)N1CC(C#N)C1,450.409,1.6511,132.07,2,6,4,0.486,33,33,5,6,0,,True
JAK2_2d23ea0d7b,COc1ccc(-c2cccn3nc(Nc4cnn([C@H](C)CO)c4)nc23)cc1,364.409,2.8983,89.5,2,6,6,0.5468,27,27,4,6,0,,True
JAK2_ac5439f7ce,Cc1ccc(Cl)cc1-c1c(C(N)=O)cc(-c2ccnc(Nc3ccc(N4CCN(C)CC4)cc3)n2)n1C,516.049,4.7052,92.31,2,6,6,0.3863,37,37,5,6,0,,True
JAK2_5461f44079,NC(=O)c1cc(-c2ccccc2)sc1Nc1cc(F)ccn1,313.357,3.7917,68.01,2,4,4,0.7697,22,22,3,6,0,,True
JAK2_dc987bb327,CN1CCN(c2ccc(Nc3ncc4ccc(-c5ccccc5N(C)S(C)(=O)=O)n4n3)cc2Cl)CC1,526.066,3.9409,86.08,1,7,6,0.4078,36,36,5,6,0,,True
JAK2_bc3d94a134,Cn1c(-c2cn(CCP(=O)([O-])[O-])nn2)nc(-c2ccc(F)cc2)c1-c1ccncc1.[Na+].[Na+],472.328,-4.5316,124.61,0,7,6,0.2046,32,32,4,6,0,,True
JAK2_e546f615da,C[C@H](Nc1nc(-n2cnc3ccncc32)nc2c1cc(C(=O)NCCN(C)C)n2C)c1ccccc1,483.58,3.1667,105.79,2,7,8,0.3492,36,36,5,6,0,,True
JAK2_ff9a901bf3,CN(C)c1cccc(Nc2nc(N)n(C(=O)c3c(F)cccc3F)n2)c1,358.352,2.6366,89.07,2,6,4,0.7453,26,26,3,6,0,,True
JAK2_67c546b8f6,CCN(CCC(F)(F)F)C(=O)C1CCCN(c2cc(-c3c(N)nn4cccnc34)ncn2)C1,462.48,2.7858,105.54,1,7,6,0.6005,33,33,4,6,0,,True
JAK2_22b5f1b127,CCC[C@@H](Nc1cc(-c2c(N)nn3cccnc23)ncn1)c1ccc(F)cc1,377.427,3.8609,94.02,2,6,6,0.5298,28,28,4,6,0,,True
JAK2_1c395c5584,CN1C/C=C/CC(=O)Nc2cccc(c2)-c2ccnc(n2)Nc2cccc(c2)C1,385.471,4.2174,70.15,2,5,0,0.5673,29,29,4,18,0,,True
JAK2_81b37eaffc,C[C@H](Nc1cc(N(C)C)nc(-n2cnc3ccncc32)n1)c1ccccc1,359.437,3.4496,71.76,1,6,5,0.5884,27,27,4,6,0,,True
JAK2_f46c4ac647,C[C@@H](NC(=O)c1c[nH]c2ncc(-c3nn(C)c4cc(C5CC5)ccc34)nc12)C(=O)N1CC(C#N)C1,468.521,2.4893,132.59,2,6,5,0.4624,35,35,6,6,0,,True
JAK2_12086577ea,C[C@@H](NC(=O)c1c[nH]c2ncc(-c3nn(C)c4cc(Cl)ccc34)nc12)C(=O)N1CC(C#N)C1,462.901,2.2653,132.59,2,6,4,0.4777,33,33,5,6,0,,True
JAK2_1cbf54dd49,CC/C(=C(/CC)c1ccc(O)c(CN(CC)CC)c1)c1ccc(O)c(CN(CC)CC)c1,438.656,6.5122,46.94,2,4,12,0.3708,32,32,2,6,0,,True
JAK2_155be966f1,Cc1cc(Nc2nc3cccc(-c4cc(F)c(CN5CCOCC5)c(F)c4)c3o2)ccc1C(=O)NCCCN(C)C,563.649,5.3387,82.87,2,7,10,0.2522,41,41,5,6,0,,True
JAK2_640f6a716a,COc1cc(Nc2ncc(F)c(Nc3ccc4c(n3)NC(=O)C(C)(C)O4)n2)cc(OC)c1OC,470.461,3.6332,128.75,3,10,7,0.4707,34,34,4,6,0,,True
JAK2_84d1d011c9,Cc1cc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)ccc1C(=O)NCC#N,428.496,3.2856,103.17,2,7,6,0.5808,32,32,4,6,0,,True
JAK2_6517cb645a,CC(O)c1cc(Cl)c(Nc2nc3ccncc3c3c(=O)[nH]ccc23)c(Cl)c1,401.253,4.575,90.9,3,5,3,0.4376,27,27,4,6,0,,True
JAK2_e4f689f816,Cc1cc(Nc2nc(N3CCNCC3)nn3cccc23)n[nH]1,298.354,0.914,86.17,3,6,3,0.6663,22,22,4,6,0,,True
JAK2_b61bf142f6,Cc1cc(Nc2nc(N3CCN(C(=O)Cc4ccc(F)cc4F)CC3)nn3cccc23)n[nH]1,452.469,2.6739,94.45,2,6,5,0.4836,33,33,5,6,0,,True
JAK2_3b6bdc2a02,Cc1cc2c(c(=O)[nH]1)-c1[nH]c3ccccc3c1CCN2CCc1ccccc1,369.468,4.4368,51.89,2,2,3,0.561,28,28,5,7,0,,True
JAK2_4e176748e3,CN1CCC(NC(=O)c2cc(-c3c(O)cc(O)cc3Oc3ccc(N(C)C)cc3)on2)CC1,452.511,3.4351,111.3,3,8,6,0.5217,33,33,4,6,0,,True
JAK2_eae799ec15,CCOc1ccc(C(=O)C(CN2CCOCC2)c2ccccc2)cc1.Cl,375.896,3.8058,38.77,0,4,7,0.6897,26,26,3,6,0,,True
JAK2_620238896b,CNS(=O)(=O)c1ccc(-c2cccc3ncc(-c4cc(OC)c(OC)c(OC)c4)nc23)cc1,465.531,3.8977,99.64,1,7,7,0.4419,33,33,4,6,0,,True
JAK2_4c1cea8d33,COc1ccc2cc1COCC=CCOCc1cc(ccc1OCCN1CCCC1)Nc1nccc-2n1,502.615,4.9734,77.97,1,8,5,0.4901,37,37,5,18,0,,True
JAK2_6756147e70,COc1cc(Nc2nc(N[C@@H](C)c3ncc(F)cn3)nc(N3CCOCC3)c2F)n[nH]1,433.423,2.0298,126.0,3,10,7,0.5094,31,31,4,6,0,,True
JAK2_0c0d246793,COc1ccc(Nc2ncc3ccc(-c4ccccc4OC)n3n2)cc1,346.39,4.1571,60.68,1,5,5,0.5879,26,26,4,6,0,,True
JAK2_0ae2e7d4d4,CC1(C)[C@H](O)CC[C@H]1Nc1c(C(N)=O)cnn2cccc12,288.351,1.3946,92.65,3,4,3,0.7955,21,21,3,6,0,,True
JAK2_e1ea9485cf,O=c1[nH]ccc2nc(Nc3c(F)cc(F)cc3Cl)c3ccc(F)cc3c12,375.737,4.8906,57.78,2,3,2,0.4903,26,26,4,6,0,,True
JAK2_b981ca4ff6,Cc1cc(-c2cnc3cccc(-c4cc(F)c(CN5CCOCC5)c(F)c4)c3n2)ccc1C(=O)N1CCOCC1,544.602,4.855,67.79,0,6,5,0.3578,40,40,6,6,0,,True
JAK2_7397607b96,O=C1CC/C=C\COc2cccc(c2)-c2ccnc(n2)Nc2cccc(c2)N1,372.428,4.5545,76.14,2,5,0,0.5661,28,28,4,18,0,,True
JAK2_973cbbda4f,C[C@@H]1CCN(Cc2cccc(F)c2F)C[C@@H]1N(C)c1ncnc2[nH]ccc12,371.435,3.5829,48.05,1,4,4,0.7616,27,27,4,6,0,,True
JAK2_98e3cbb9f7,O=c1[nH]ccc2c(NC3CC3)nc3ccc(F)cc3c12,269.279,2.7897,57.78,2,3,2,0.7032,20,20,4,6,0,,True
JAK2_7300d24f37,O=C(Nc1n[nH]c2cc(C(=O)N[C@H](CN3CCCC3)c3ccccc3)sc12)c1ccc(N2CCOCC2)cc1,544.681,4.2802,102.59,3,7,8,0.3061,39,39,6,6,0,,True
JAK2_7afcbebd5f,CC1(C)CCC[C@@H]1Nc1c(C(N)=O)cnn2cccc12,272.352,2.4238,72.42,2,3,3,0.9009,20,20,3,6,0,,True
JAK2_cb8d8ee44c,Cc1ccc(Cl)cc1-c1[nH]c(-c2ccnc(N)n2)cc1C(=O)N(C)C,355.829,3.3845,87.9,2,4,3,0.7534,25,25,3,6,0,,True
JAK2_2b70dc76a0,Cc1cc(Nc2nc(N3CCN(C(=O)c4ccccc4Br)CC3)nn3cccc23)n[nH]1,481.358,3.2293,94.45,2,6,4,0.4651,31,31,5,6,0,,True
JAK2_69affe3916,Cc1c[nH]c2c(Nc3nc(N[C@@H]4CCCC[C@@H]4N)cc4cc[nH]c(=O)c34)cccc12,402.502,4.1382,111.62,5,5,4,0.3522,30,30,5,6,0,,True
JAK2_6817614314,Cc1cccc(Nc2nc(N)nc(CCl)n2)c1C,263.732,2.553,76.72,2,5,3,0.8325,18,18,2,6,0,,True
JAK2_b84f73f8cc,C[C@H](Nc1nc(Nc2cn(C)cn2)c2cc(F)cnc2n1)c1ncc(F)cn1,383.366,2.7432,106.33,2,8,5,0.5418,28,28,4,6,0,,True
JAK2_256b00588d,Fc1cc2cc(c1)-c1ccnc(n1)Nc1ccc(OCCN3CCCC3)c(c1)COCC=CCOC2,490.579,5.1039,68.74,1,7,4,0.5103,36,36,5,18,0,,True
JAK2_4e34f2c6aa,Nc1nc(CCl)nc(Nc2ccc3ccccc3c2)n1,285.738,3.0894,76.72,2,5,3,0.7232,20,20,3,6,0,,True
JAK2_d3faa600af,Fc1ccc2cc1COCC=CCOCc1cc(ccc1OCCN1CCCC1)Nc1nccc-2n1,490.579,5.1039,68.74,1,7,4,0.5103,36,36,5,18,0,,True
JAK2_ba28a205aa,COc1cc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)ccc1N,377.448,3.3146,85.53,2,7,5,0.6598,28,28,4,6,0,,True
