"artifact_id","stage","path","artifact_type","owner","created_at","status","notes"
"art_2113a53834","M8_reporting","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\molecule_images\CAND_32f4ee2f84.png","candidate_2d_png","Student 1","2026-05-08T18:31:33Z","created",""
"art_8a2eba5884","M8_reporting","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\molecule_images\CAND_5ae29dd065.png","candidate_2d_png","Student 1","2026-05-08T18:31:33Z","created",""
"art_2b16514085","M8_reporting","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\molecule_images\CAND_ecc7f4e0e9.png","candidate_2d_png","Student 1","2026-05-08T18:31:34Z","created",""
"art_3e568bac2d","M8_reporting","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\molecule_images\CAND_d98c61a26e.png","candidate_2d_png","Student 1","2026-05-08T18:31:34Z","created",""
"art_0093ac697a","M8_reporting","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\molecule_images\CAND_37c9135625.png","candidate_2d_png","Student 1","2026-05-08T18:31:34Z","created",""
"art_7fb3353e9b","M8_reporting","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\molecule_images\molecule_image_manifest.csv","molecule_image_manifest","Student 1","2026-05-08T18:31:34Z","created",""
"art_00a08f4749","M0_validation","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\00_project_registry\validation_report.json","validation_report","Student 1","2026-05-08T18:31:40Z","created",""
"art_993319c7fb","M8_final_audit","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\final_audit_summary.json","final_audit_json","Student 1","2026-05-08T18:31:40Z","created",""
"art_ca6e78eb9b","M8_final_audit","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\final_audit_summary.md","final_audit_markdown","Student 1","2026-05-08T18:31:40Z","created",""
"art_d1022a96e6","M8_reporting","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\EMD_V5_2_Hybrid_Final_Report_Draft.md","final_report_markdown_draft","Student 1","2026-05-08T18:31:40Z","created",""
"art_00888c99f3","M8_reporting","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\EMD_V5_2_Hybrid_TPP_Summary.md","tpp_summary_markdown","Student 1","2026-05-08T18:31:40Z","created",""
"art_2be1fefb5d","M0_validation","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\00_project_registry\validation_report.json","validation_report","Student 1","2026-05-08T18:32:15Z","created",""
"art_c6b9948588","M8_final_audit","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\final_audit_summary.json","final_audit_json","Student 1","2026-05-08T18:32:15Z","created",""
"art_ec33f47a28","M8_final_audit","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\final_audit_summary.md","final_audit_markdown","Student 1","2026-05-08T18:32:15Z","created",""
"art_4498196ef9","M5_pose_sanity","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\images\pose_sanity\CAND_3a8fd34d0b_pose.png","pose_sanity_png","Student 5","2026-05-08T18:34:28Z","created",""
"art_2338d77ac8","M5_pose_sanity","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\images\pose_sanity\CAND_eadd8f8ad8_pose.png","pose_sanity_png","Student 5","2026-05-08T18:34:29Z","created",""
"art_e361286750","M5_pose_sanity","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\images\pose_sanity\CAND_ff18b6effe_pose.png","pose_sanity_png","Student 5","2026-05-08T18:34:31Z","created",""
"art_d912f66349","M5_pose_sanity","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\images\pose_sanity\CAND_9d6374c432_pose.png","pose_sanity_png","Student 5","2026-05-08T18:34:32Z","created",""
"art_c0ee5d7203","M5_pose_sanity","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\images\pose_sanity\CAND_d028052563_pose.png","pose_sanity_png","Student 5","2026-05-08T18:34:34Z","created",""
"art_c11587d1a3","M5_pose_sanity","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\images\pose_sanity\CAND_f4ce4ddf43_pose.png","pose_sanity_png","Student 5","2026-05-08T18:34:36Z","created",""
"art_b38a64918b","M5_pose_sanity","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\images\pose_sanity\CAND_971f2f84fa_pose.png","pose_sanity_png","Student 5","2026-05-08T18:34:37Z","created",""
"art_06897f273d","M5_pose_sanity","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\images\pose_sanity\CAND_c872f33bf4_pose.png","pose_sanity_png","Student 5","2026-05-08T18:34:39Z","created",""
"art_56284cc510","M5_pose_sanity","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\images\pose_sanity\CAND_a5f0113576_pose.png","pose_sanity_png","Student 5","2026-05-08T18:34:40Z","created",""
"art_e14c5bd981","M5_pose_sanity","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\images\pose_sanity\CAND_0109c7ed50_pose.png","pose_sanity_png","Student 5","2026-05-08T18:34:42Z","created",""
"art_73c56780cd","M5_pose_sanity","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\scores\pose_sanity_scores.csv","pose_sanity_scores","Student 5","2026-05-08T18:34:42Z","created",""
"art_eb290a5968","M7_ranking","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\08_final_ranking\final_ranked_candidates.csv","final_ranked_candidates","Student 1","2026-05-08T18:34:49Z","created",""
"art_ba8e2ffc06","M5_docking","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\scores\docking_summary.json","docking_summary","Student 5","2026-05-08T18:34:58Z","created",""
"art_c73c4efda4","M5_docking","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\scores\top_docking_scores.csv","top_docking_scores","Student 5","2026-05-08T18:34:58Z","created",""
"art_722e13e865","M7_ranking","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\08_final_ranking\top_docked_ranked_candidates.csv","top_docked_ranked_candidates","Student 1","2026-05-08T18:34:58Z","created",""
"art_9c65ef40be","M8_reporting","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\candidate_cards\CAND_3a8fd34d0b_card.md","candidate_card_markdown","Student 1","2026-05-08T18:34:58Z","created",""
"art_b45c65ef22","M8_reporting","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\candidate_cards\CAND_eadd8f8ad8_card.md","candidate_card_markdown","Student 1","2026-05-08T18:34:58Z","created",""
"art_8ecb7c639d","M8_reporting","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\candidate_cards\CAND_ff18b6effe_card.md","candidate_card_markdown","Student 1","2026-05-08T18:34:58Z","created",""
"art_267de967d4","M8_reporting","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\candidate_cards\CAND_9d6374c432_card.md","candidate_card_markdown","Student 1","2026-05-08T18:34:58Z","created",""
"art_823e68a3c4","M8_reporting","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\candidate_cards\CAND_d028052563_card.md","candidate_card_markdown","Student 1","2026-05-08T18:34:58Z","created",""
"art_7387d6755f","M8_reporting","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\candidate_cards\CAND_f4ce4ddf43_card.md","candidate_card_markdown","Student 1","2026-05-08T18:34:58Z","created",""
"art_f41d325358","M8_reporting","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\candidate_cards\CAND_971f2f84fa_card.md","candidate_card_markdown","Student 1","2026-05-08T18:34:58Z","created",""
"art_9d677d7caa","M8_reporting","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\candidate_cards\CAND_c872f33bf4_card.md","candidate_card_markdown","Student 1","2026-05-08T18:34:58Z","created",""
"art_03e95b3799","M8_reporting","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\candidate_cards\CAND_a5f0113576_card.md","candidate_card_markdown","Student 1","2026-05-08T18:34:58Z","created",""
"art_8caf4854eb","M8_reporting","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\candidate_cards\CAND_0109c7ed50_card.md","candidate_card_markdown","Student 1","2026-05-08T18:34:58Z","created",""
"art_0fec03f7cb","M8_reporting","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\limitations.md","limitations_section","Student 1","2026-05-08T18:34:58Z","created",""
"art_c324ed2bab","M0_validation","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\00_project_registry\validation_report.json","validation_report","Student 1","2026-05-08T18:34:58Z","created",""
"art_2d1d07ee35","M8_reporting","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\molecule_images\CAND_3a8fd34d0b.png","candidate_2d_png","Student 1","2026-05-08T18:34:58Z","created",""
"art_797ba61d34","M8_reporting","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\molecule_images\CAND_f4ce4ddf43.png","candidate_2d_png","Student 1","2026-05-08T18:34:58Z","created",""
"art_68ecad31fe","M8_reporting","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\molecule_images\CAND_971f2f84fa.png","candidate_2d_png","Student 1","2026-05-08T18:34:58Z","created",""
"art_e6dee52323","M8_reporting","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\molecule_images\CAND_eadd8f8ad8.png","candidate_2d_png","Student 1","2026-05-08T18:34:58Z","created",""
"art_01a94de470","M8_reporting","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\molecule_images\CAND_ff18b6effe.png","candidate_2d_png","Student 1","2026-05-08T18:34:58Z","created",""
"art_258a102b4b","M8_reporting","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\molecule_images\CAND_9d6374c432.png","candidate_2d_png","Student 1","2026-05-08T18:34:58Z","created",""
"art_b84e2eb2e5","M8_reporting","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\molecule_images\CAND_d028052563.png","candidate_2d_png","Student 1","2026-05-08T18:34:58Z","created",""
"art_5e188c42c1","M8_reporting","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\molecule_images\CAND_c872f33bf4.png","candidate_2d_png","Student 1","2026-05-08T18:34:59Z","created",""
"art_919518a263","M8_reporting","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\molecule_images\CAND_a5f0113576.png","candidate_2d_png","Student 1","2026-05-08T18:34:59Z","created",""
"art_66911b718e","M8_reporting","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\molecule_images\CAND_0109c7ed50.png","candidate_2d_png","Student 1","2026-05-08T18:34:59Z","created",""
"art_6ceb5e30ba","M8_reporting","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\molecule_images\CAND_1977f547d0.png","candidate_2d_png","Student 1","2026-05-08T18:34:59Z","created",""
"art_e6af83fb72","M8_reporting","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\molecule_images\CAND_62dd9a9453.png","candidate_2d_png","Student 1","2026-05-08T18:34:59Z","created",""
"art_ec39876105","M8_reporting","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\molecule_images\CAND_cdbf00c3b2.png","candidate_2d_png","Student 1","2026-05-08T18:34:59Z","created",""
"art_607b5523a4","M8_reporting","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\molecule_images\CAND_d6f745d2bf.png","candidate_2d_png","Student 1","2026-05-08T18:34:59Z","created",""
"art_9ca7c7adc4","M8_reporting","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\molecule_images\CAND_93f5157e93.png","candidate_2d_png","Student 1","2026-05-08T18:34:59Z","created",""
"art_4939eeeb1f","M8_reporting","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\molecule_images\CAND_48e9ccbf3d.png","candidate_2d_png","Student 1","2026-05-08T18:34:59Z","created",""
"art_f0c3cf9fbf","M8_reporting","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\molecule_images\CAND_16caeb93ab.png","candidate_2d_png","Student 1","2026-05-08T18:34:59Z","created",""
"art_1e00f3934c","M8_reporting","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\molecule_images\CAND_32f4ee2f84.png","candidate_2d_png","Student 1","2026-05-08T18:34:59Z","created",""
"art_3b37e247d1","M8_reporting","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\molecule_images\CAND_b97dcaf73f.png","candidate_2d_png","Student 1","2026-05-08T18:34:59Z","created",""
"art_d4f6855bc2","M8_reporting","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\molecule_images\CAND_5ae29dd065.png","candidate_2d_png","Student 1","2026-05-08T18:34:59Z","created",""
"art_3609b5eb3b","M8_reporting","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\molecule_images\molecule_image_manifest.csv","molecule_image_manifest","Student 1","2026-05-08T18:34:59Z","created",""
"art_d574353cda","M8_reporting","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\EMD_V5_2_Hybrid_Final_Report_Draft.md","final_report_markdown_draft","Student 1","2026-05-08T18:35:05Z","created",""
"art_8402f5ae0f","M8_reporting","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\EMD_V5_2_Hybrid_TPP_Summary.md","tpp_summary_markdown","Student 1","2026-05-08T18:35:05Z","created",""
"art_cec44fc896","M8_final_audit","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\final_audit_summary.json","final_audit_json","Student 1","2026-05-08T18:35:05Z","created",""
"art_0b63196b89","M8_final_audit","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\final_audit_summary.md","final_audit_markdown","Student 1","2026-05-08T18:35:05Z","created",""
"art_5bf59b07d9","M8_consistency_audit","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\consistency_audit.json","consistency_audit_json","Student 1","2026-05-08T18:37:26Z","pass",""
"art_50f16ba315","M8_consistency_audit","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\consistency_audit.md","consistency_audit_markdown","Student 1","2026-05-08T18:37:26Z","pass",""
"art_3cb0a18d29","M0_validation","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\00_project_registry\validation_report.json","validation_report","Student 1","2026-05-08T18:37:33Z","created",""
"art_c49e8d9444","M8_final_audit","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\final_audit_summary.json","final_audit_json","Student 1","2026-05-08T18:37:56Z","created",""
"art_f875618960","M8_final_audit","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\final_audit_summary.md","final_audit_markdown","Student 1","2026-05-08T18:37:56Z","created",""
"art_3f327ac5e7","M8_consistency_audit","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\consistency_audit.json","consistency_audit_json","Student 1","2026-05-08T18:37:56Z","pass",""
"art_88190e8c6b","M8_consistency_audit","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\consistency_audit.md","consistency_audit_markdown","Student 1","2026-05-08T18:37:56Z","pass",""
"art_3761c26d6b","M8_reporting","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\candidate_cards\CAND_3a8fd34d0b_card.md","candidate_card_markdown","Student 1","2026-05-08T18:38:02Z","created",""
"art_7809ffe720","M8_reporting","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\candidate_cards\CAND_eadd8f8ad8_card.md","candidate_card_markdown","Student 1","2026-05-08T18:38:02Z","created",""
"art_57979631ea","M8_reporting","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\candidate_cards\CAND_ff18b6effe_card.md","candidate_card_markdown","Student 1","2026-05-08T18:38:02Z","created",""
"art_fd087b4c2c","M8_reporting","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\candidate_cards\CAND_9d6374c432_card.md","candidate_card_markdown","Student 1","2026-05-08T18:38:02Z","created",""
"art_a923104160","M8_reporting","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\candidate_cards\CAND_d028052563_card.md","candidate_card_markdown","Student 1","2026-05-08T18:38:02Z","created",""
"art_c1558bc48d","M8_reporting","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\candidate_cards\CAND_f4ce4ddf43_card.md","candidate_card_markdown","Student 1","2026-05-08T18:38:02Z","created",""
"art_98760b6fe2","M8_reporting","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\candidate_cards\CAND_971f2f84fa_card.md","candidate_card_markdown","Student 1","2026-05-08T18:38:02Z","created",""
"art_78c4752f29","M8_reporting","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\candidate_cards\CAND_c872f33bf4_card.md","candidate_card_markdown","Student 1","2026-05-08T18:38:02Z","created",""
"art_b7f3d5d75e","M8_reporting","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\candidate_cards\CAND_a5f0113576_card.md","candidate_card_markdown","Student 1","2026-05-08T18:38:02Z","created",""
"art_4dc4651315","M8_reporting","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\candidate_cards\CAND_0109c7ed50_card.md","candidate_card_markdown","Student 1","2026-05-08T18:38:02Z","created",""
"art_9e1103c6bf","M8_reporting","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\limitations.md","limitations_section","Student 1","2026-05-08T18:38:02Z","created",""
"art_029131f5b0","M0_validation","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\00_project_registry\validation_report.json","validation_report","Student 1","2026-05-08T18:38:10Z","created",""
"art_8e24e7e66b","M8_consistency_audit","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\consistency_audit.json","consistency_audit_json","Student 1","2026-05-08T18:38:11Z","pass",""
"art_4b70fb711e","M8_consistency_audit","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\consistency_audit.md","consistency_audit_markdown","Student 1","2026-05-08T18:38:11Z","pass",""
"art_799be583c4","M0_validation","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\00_project_registry\validation_report.json","validation_report","Student 1","2026-05-08T18:38:48Z","created",""
"art_f1e73d4bd2","M8_final_audit","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\final_audit_summary.json","final_audit_json","Student 1","2026-05-08T18:38:48Z","created",""
"art_fc9acd607d","M8_final_audit","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\final_audit_summary.md","final_audit_markdown","Student 1","2026-05-08T18:38:48Z","created",""
"art_06d72e1248","M8_consistency_audit","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\consistency_audit.json","consistency_audit_json","Student 1","2026-05-08T18:38:48Z","pass",""
"art_76f71d9ed2","M8_consistency_audit","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\consistency_audit.md","consistency_audit_markdown","Student 1","2026-05-08T18:38:48Z","pass",""
"art_2e8d53f98f","M8_consistency_audit","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\consistency_audit.json","consistency_audit_json","Student 1","2026-05-08T19:02:16Z","pass",""
"art_d9ac59c948","M8_consistency_audit","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\consistency_audit.md","consistency_audit_markdown","Student 1","2026-05-08T19:02:16Z","pass",""
"art_96ddd2f659","M0_validation","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\00_project_registry\validation_report.json","validation_report","Student 1","2026-05-08T19:02:24Z","created",""
"art_ef47336e87","M0_validation","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\00_project_registry\validation_report.json","validation_report","Student 1","2026-05-08T19:10:18Z","created",""
"art_97cf3957b9","M8_consistency_audit","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\consistency_audit.json","consistency_audit_json","Student 1","2026-05-08T19:10:25Z","pass",""
"art_7928f7d22d","M8_consistency_audit","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\09_reports\consistency_audit.md","consistency_audit_markdown","Student 1","2026-05-08T19:10:25Z","pass",""
"art_5dccf79db9","M1_data_collection","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\01_raw_data\chembl\jak2_activities_raw.csv","raw_chembl_csv","Student 2","2026-05-09T07:32:21Z","created",""
"art_e1204f1e18","M1_data_collection","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\02_curated_data\jak2_curated_ligands.csv","curated_ligand_csv","Student 2","2026-05-09T07:32:21Z","created",""
"art_1c4aefda9c","M1_data_collection","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\01_raw_data\pdb\5AEP.pdb","receptor_pdb","Student 5","2026-05-09T07:32:21Z","created",""
"art_c0aa34ec96","M2_features","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\03_features\ligand_features.csv","ligand_feature_csv","Student 4","2026-05-09T07:36:06Z","created",""
"art_195a858c78","M2_features","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\03_features\ligand_graphs\se3_graphs.pt","se3_graph_tensor","Student 3","2026-05-09T07:36:06Z","created",""
"art_fbe33b2ffe","M2_features","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\03_features\splits\train_ids.txt","train_split_ids","Student 3","2026-05-09T07:36:06Z","created",""
"art_a5cd9650f8","M2_features","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\03_features\splits\val_ids.txt","val_split_ids","Student 3","2026-05-09T07:36:06Z","created",""
"art_7c01e07e2a","M2_features","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\03_features\splits\test_ids.txt","test_split_ids","Student 3","2026-05-09T07:36:06Z","created",""
"art_e57a94c7d2","M3_se3_debug","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\04_models_checkpoints\se3_flow\se3_latest_checkpoint.pt","se3_checkpoint","Student 3","2026-05-09T07:36:25Z","created",""
"art_a502d4b21b","M3_se3_debug","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\04_models_checkpoints\se3_flow\se3_dataloader_test_passed.json","se3_debug_result","Student 3","2026-05-09T07:36:25Z","created",""
"art_714df96a0f","M4_generation","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\05_generated_candidates\selfies\generated_selfies_filtered.csv","selfies_candidates","Student 4","2026-05-09T07:37:29Z","created",""
"art_4e766da632","M4_generation","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\05_generated_candidates\rdkit\generated_rdkit_filtered.csv","rdkit_candidates","Student 4","2026-05-09T07:37:29Z","created",""
"art_bc6ec51da0","M4_generation","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\05_generated_candidates\macrocycle_linker\generated_macrocycle_linker_filtered.csv","macrocycle_linker_candidates","Student 4","2026-05-09T07:37:29Z","created",""
"art_acc250e692","M4_generation","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\05_generated_candidates\merged\generated_merged_filtered.csv","merged_candidate_csv","Student 1","2026-05-09T07:37:29Z","created",""
"art_010c607b0b","M4_generation","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\05_generated_candidates\merged\generation_comparison_metrics.csv","generation_metrics","Student 1","2026-05-09T07:37:29Z","created",""
"art_17741af21d","M6_admet_synthesis","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\07_admet_synthesis\admet_scores.csv","admet_scores","Student 5","2026-05-09T07:39:46Z","created",""
"art_26aa496e26","M6_admet_synthesis","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\07_admet_synthesis\filter_flags.csv","filter_flags","Student 5","2026-05-09T07:39:46Z","created",""
"art_6d07f6678a","M6_admet_synthesis","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\07_admet_synthesis\safety_proxy_notes.csv","safety_proxy_notes","Student 5","2026-05-09T07:39:46Z","created",""
"art_7abfe0d75a","M7_ranking","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\08_final_ranking\final_ranked_candidates.csv","final_ranked_candidates","Student 1","2026-05-09T07:39:52Z","created",""
"art_eb2243af77","M5_docking_prep","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\receptor\docking_grid_5AEP_QUP.json","docking_grid_json","Student 5","2026-05-09T07:43:15Z","created",""
"art_4096366016","M5_docking_prep","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\ligands_sdf\candidates_for_docking.sdf","candidate_ligands_sdf","Student 5","2026-05-09T07:43:15Z","created",""
"art_93d7a382da","M5_docking_prep","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\ligands_sdf\docking_input_manifest.csv","docking_input_manifest","Student 5","2026-05-09T07:43:15Z","created",""
"art_ecb0456add","M5_pdbqt_prep","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\receptor\mk_prepare_receptor.log","receptor_prep_log","Student 5","2026-05-09T07:43:33Z","created",""
"art_5e4ed5b65a","M5_pdbqt_prep","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\receptor\jak2_prepared.pdbqt","receptor_pdbqt","Student 5","2026-05-09T07:43:33Z","created",""
"art_b7416affe8","M5_pdbqt_prep","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\ligands_pdbqt\ligand_pdbqt_manifest.csv","ligand_pdbqt_manifest","Student 5","2026-05-09T07:48:29Z","created",""
"art_7c99d2260d","M5_pdbqt_prep","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\scores\pdbqt_preparation_summary.json","pdbqt_prep_summary","Student 5","2026-05-09T07:48:29Z","created",""
"art_35dea8d943","M5_pdbqt_prep","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\ligands_pdbqt\ligand_pdbqt_manifest.csv","ligand_pdbqt_manifest","Student 5","2026-05-09T07:48:40Z","created",""
"art_447bc1c672","M5_pdbqt_prep","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\scores\pdbqt_preparation_summary.json","pdbqt_prep_summary","Student 5","2026-05-09T07:48:40Z","created",""
"art_86c81e0f6d","M5_docking","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\scores\vina_command_manifest.csv","vina_command_manifest","Student 5","2026-05-09T07:48:44Z","created",""
"art_5d2851bd58","M5_docking","C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\scores\docking_scores.csv","docking_scores","Student 5","2026-05-09T08:26:04Z","created",""
