fragment_id,mol_id,macrocycle_smiles,core_smiles,linker_smiles,macrocycle_ring_size,linker_heavy_atoms,core_heavy_atoms,linker_max_ring_size,bond_a,bond_b,anchor_atom_indices,notes
FRAG_2d306fb076,PREMAC_f6b27f1e21,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2c3ccc(cc3C(=O)O)CC(O)CCC(C)CCC[C@]12C,[21*]c1ccc([C@@H]2CC[C@H]([C@H](C)CCCC(C)C)[C@@]2(C)CCCC(C)CC[22*])c(C(=O)O)c1,[15*]CC([24*])O,14,3,30,0,20,23,15;24,largest_ring_two_bond_fragmentation
FRAG_aeb899bc2a,PREMAC_f6b27f1e21,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2c3ccc(cc3C(=O)O)CC(O)CCC(C)CCC[C@]12C,[21*]c1ccc([C@@H]2CC[C@H]([C@H](C)CCCC(C)C)[C@@]2(C)CCCC(C)C[24*])c(C(=O)O)c1,[15*]CC(O)C[25*],14,4,29,0,20,24,15;25,largest_ring_two_bond_fragmentation
FRAG_a7f39a57ef,PREMAC_f6b27f1e21,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2c3ccc(cc3C(=O)O)CC(O)CCC(C)CCC[C@]12C,[21*]c1ccc([C@@H]2CC[C@H]([C@H](C)CCCC(C)C)[C@@]2(C)CCCC([25*])C)c(C(=O)O)c1,[15*]CC(O)CC[26*],14,5,28,0,20,25,15;26,largest_ring_two_bond_fragmentation
FRAG_233b740d9b,PREMAC_f6b27f1e21,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2c3ccc(cc3C(=O)O)CC(O)CCC(C)CCC[C@]12C,[21*]c1ccc([C@@H]2CC[C@H]([C@H](C)CCCC(C)C)[C@@]2(C)CCC[26*])c(C(=O)O)c1,[15*]CC(O)CCC([28*])C,14,7,26,0,20,27,15;28,largest_ring_two_bond_fragmentation
FRAG_d3101016fa,PREMAC_f6b27f1e21,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2c3ccc(cc3C(=O)O)CC(O)CCC(C)CCC[C@]12C,[21*]c1ccc([C@@H]2CC[C@H]([C@H](C)CCCC(C)C)[C@@]2(C)CC[28*])c(C(=O)O)c1,[15*]CC(O)CCC(C)C[29*],14,8,25,0,20,28,15;29,largest_ring_two_bond_fragmentation
FRAG_e72bf18deb,PREMAC_f6b27f1e21,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2c3ccc(cc3C(=O)O)CC(O)CCC(C)CCC[C@]12C,[21*]c1ccc([C@@H]2CC[C@H]([C@H](C)CCCC(C)C)[C@@]2(C)C[29*])c(C(=O)O)c1,[15*]CC(O)CCC(C)CC[30*],14,9,24,0,20,29,15;30,largest_ring_two_bond_fragmentation
FRAG_cf11483586,PREMAC_f6b27f1e21,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2c3ccc(cc3C(=O)O)CC(O)CCC(C)CCC[C@]12C,[21*]c1ccc([C@@H]2CC[C@H]([C@H](C)CCCC(C)C)[C@]2([30*])C)c(C(=O)O)c1,[15*]CC(O)CCC(C)CCC[31*],14,10,23,0,20,30,15;31,largest_ring_two_bond_fragmentation
FRAG_d22422aacc,PREMAC_f6b27f1e21,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2c3ccc(cc3C(=O)O)CC(O)CCC(C)CCC[C@]12C,[22*]Cc1ccc([C@@H]2CC[C@H]([C@H](C)CCCC(C)C)[C@@]2(C)CCCC(C)C[24*])c(C(=O)O)c1,[21*]C(O)C[25*],14,3,30,0,21,24,21;25,largest_ring_two_bond_fragmentation
FRAG_99c70a5136,PREMAC_f6b27f1e21,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2c3ccc(cc3C(=O)O)CC(O)CCC(C)CCC[C@]12C,[22*]Cc1ccc([C@@H]2CC[C@H]([C@H](C)CCCC(C)C)[C@@]2(C)CCCC([25*])C)c(C(=O)O)c1,[21*]C(O)CC[26*],14,4,29,0,21,25,21;26,largest_ring_two_bond_fragmentation
FRAG_9de0421038,PREMAC_f6b27f1e21,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2c3ccc(cc3C(=O)O)CC(O)CCC(C)CCC[C@]12C,[22*]Cc1ccc([C@@H]2CC[C@H]([C@H](C)CCCC(C)C)[C@@]2(C)CCC[26*])c(C(=O)O)c1,[21*]C(O)CCC([28*])C,14,6,27,0,21,27,21;28,largest_ring_two_bond_fragmentation
FRAG_fc360469e8,PREMAC_f6b27f1e21,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2c3ccc(cc3C(=O)O)CC(O)CCC(C)CCC[C@]12C,[22*]Cc1ccc([C@@H]2CC[C@H]([C@H](C)CCCC(C)C)[C@@]2(C)CC[28*])c(C(=O)O)c1,[21*]C(O)CCC(C)C[29*],14,7,26,0,21,28,21;29,largest_ring_two_bond_fragmentation
FRAG_21a9a3c367,PREMAC_f6b27f1e21,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2c3ccc(cc3C(=O)O)CC(O)CCC(C)CCC[C@]12C,[22*]Cc1ccc([C@@H]2CC[C@H]([C@H](C)CCCC(C)C)[C@@]2(C)C[29*])c(C(=O)O)c1,[21*]C(O)CCC(C)CC[30*],14,8,25,0,21,29,21;30,largest_ring_two_bond_fragmentation
FRAG_fc06cbea99,PREMAC_f6b27f1e21,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2c3ccc(cc3C(=O)O)CC(O)CCC(C)CCC[C@]12C,[22*]Cc1ccc([C@@H]2CC[C@H]([C@H](C)CCCC(C)C)[C@]2([30*])C)c(C(=O)O)c1,[21*]C(O)CCC(C)CCC[31*],14,9,24,0,21,30,21;31,largest_ring_two_bond_fragmentation
FRAG_fd2e7b37e8,PREMAC_f6b27f1e21,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2c3ccc(cc3C(=O)O)CC(O)CCC(C)CCC[C@]12C,[24*]C(O)Cc1ccc([C@@H]2CC[C@H]([C@H](C)CCCC(C)C)[C@@]2(C)CCC[26*])c(C(=O)O)c1,[22*]CCC([28*])C,14,4,29,0,23,27,22;28,largest_ring_two_bond_fragmentation
FRAG_9568798a48,PREMAC_f6b27f1e21,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2c3ccc(cc3C(=O)O)CC(O)CCC(C)CCC[C@]12C,[24*]C(O)Cc1ccc([C@@H]2CC[C@H]([C@H](C)CCCC(C)C)[C@@]2(C)CC[28*])c(C(=O)O)c1,[22*]CCC(C)C[29*],14,5,28,0,23,28,22;29,largest_ring_two_bond_fragmentation
FRAG_6b6c5a9248,PREMAC_f6b27f1e21,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2c3ccc(cc3C(=O)O)CC(O)CCC(C)CCC[C@]12C,[24*]C(O)Cc1ccc([C@@H]2CC[C@H]([C@H](C)CCCC(C)C)[C@@]2(C)C[29*])c(C(=O)O)c1,[22*]CCC(C)CC[30*],14,6,27,0,23,29,22;30,largest_ring_two_bond_fragmentation
FRAG_0ac80d4d12,PREMAC_f6b27f1e21,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2c3ccc(cc3C(=O)O)CC(O)CCC(C)CCC[C@]12C,[24*]C(O)Cc1ccc([C@@H]2CC[C@H]([C@H](C)CCCC(C)C)[C@]2([30*])C)c(C(=O)O)c1,[22*]CCC(C)CCC[31*],14,7,26,0,23,30,22;31,largest_ring_two_bond_fragmentation
FRAG_4c7564fd60,PREMAC_f6b27f1e21,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2c3ccc(cc3C(=O)O)CC(O)CCC(C)CCC[C@]12C,[25*]CC(O)Cc1ccc([C@@H]2CC[C@H]([C@H](C)CCCC(C)C)[C@@]2(C)CCC[26*])c(C(=O)O)c1,[24*]CC([28*])C,14,3,30,0,24,27,24;28,largest_ring_two_bond_fragmentation
FRAG_b2f9ebf8f7,PREMAC_f6b27f1e21,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2c3ccc(cc3C(=O)O)CC(O)CCC(C)CCC[C@]12C,[25*]CC(O)Cc1ccc([C@@H]2CC[C@H]([C@H](C)CCCC(C)C)[C@@]2(C)CC[28*])c(C(=O)O)c1,[24*]CC(C)C[29*],14,4,29,0,24,28,24;29,largest_ring_two_bond_fragmentation
FRAG_f4842664ea,PREMAC_f6b27f1e21,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2c3ccc(cc3C(=O)O)CC(O)CCC(C)CCC[C@]12C,[25*]CC(O)Cc1ccc([C@@H]2CC[C@H]([C@H](C)CCCC(C)C)[C@@]2(C)C[29*])c(C(=O)O)c1,[24*]CC(C)CC[30*],14,5,28,0,24,29,24;30,largest_ring_two_bond_fragmentation
FRAG_b627cceda8,PREMAC_f6b27f1e21,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2c3ccc(cc3C(=O)O)CC(O)CCC(C)CCC[C@]12C,[25*]CC(O)Cc1ccc([C@@H]2CC[C@H]([C@H](C)CCCC(C)C)[C@]2([30*])C)c(C(=O)O)c1,[24*]CC(C)CCC[31*],14,6,27,0,24,30,24;31,largest_ring_two_bond_fragmentation
FRAG_5a229ba9ad,PREMAC_f6b27f1e21,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2c3ccc(cc3C(=O)O)CC(O)CCC(C)CCC[C@]12C,[26*]CCC(O)Cc1ccc([C@@H]2CC[C@H]([C@H](C)CCCC(C)C)[C@@]2(C)CC[28*])c(C(=O)O)c1,[25*]C(C)C[29*],14,3,30,0,25,28,25;29,largest_ring_two_bond_fragmentation
FRAG_df58fbd60e,PREMAC_f6b27f1e21,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2c3ccc(cc3C(=O)O)CC(O)CCC(C)CCC[C@]12C,[26*]CCC(O)Cc1ccc([C@@H]2CC[C@H]([C@H](C)CCCC(C)C)[C@@]2(C)C[29*])c(C(=O)O)c1,[25*]C(C)CC[30*],14,4,29,0,25,29,25;30,largest_ring_two_bond_fragmentation
FRAG_c41fb1ebcc,PREMAC_f6b27f1e21,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2c3ccc(cc3C(=O)O)CC(O)CCC(C)CCC[C@]12C,[26*]CCC(O)Cc1ccc([C@@H]2CC[C@H]([C@H](C)CCCC(C)C)[C@]2([30*])C)c(C(=O)O)c1,[25*]C(C)CCC[31*],14,5,28,0,25,30,25;31,largest_ring_two_bond_fragmentation
FRAG_c1f6cca8a3,PREMAC_f6b27f1e21,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2c3ccc(cc3C(=O)O)CC(O)CCC(C)CCC[C@]12C,[28*]C(C)CCC(O)Cc1ccc([C@@H]2CC[C@H]([C@H](C)CCCC(C)C)[C@]2([30*])C)c(C(=O)O)c1,[26*]CCC[31*],14,3,30,0,27,30,26;31,largest_ring_two_bond_fragmentation
FRAG_4ce8c2e17e,PREMAC_b1f1e73e9c,COC(=O)[C@H]1CSCc2c(O)cc(O)c(C)c2C(=O)OC[C@H](NC(=O)OC(C)(C)C)C(=O)N1,[5*][C@@H](NC(=O)[C@H](COC(=O)c1c([7*])c(O)cc(O)c1C)NC(=O)OC(C)(C)C)C(=O)OC,[4*]CSC[8*],12,3,30,0,4,7,4;8,largest_ring_two_bond_fragmentation
FRAG_84e9a89a5f,PREMAC_b1f1e73e9c,COC(=O)[C@H]1CSCc2c(O)cc(O)c(C)c2C(=O)OC[C@H](NC(=O)OC(C)(C)C)C(=O)N1,[5*][C@@H](NC(=O)[C@H](COC([16*])=O)NC(=O)OC(C)(C)C)C(=O)OC,[4*]CSCc1c(O)cc(O)c(C)c1[17*],12,12,21,6,4,16,4;17,largest_ring_two_bond_fragmentation
FRAG_276c926feb,PREMAC_b1f1e73e9c,COC(=O)[C@H]1CSCc2c(O)cc(O)c(C)c2C(=O)OC[C@H](NC(=O)OC(C)(C)C)C(=O)N1,[4*]CSCc1c(O)cc(O)c(C)c1C(=O)OC[C@@H]([30*])NC(=O)OC(C)(C)C,[5*][C@@H](NC([21*])=O)C(=O)OC,12,8,25,0,4,29,5;21,largest_ring_two_bond_fragmentation
FRAG_73815de35f,PREMAC_b1f1e73e9c,COC(=O)[C@H]1CSCc2c(O)cc(O)c(C)c2C(=O)OC[C@H](NC(=O)OC(C)(C)C)C(=O)N1,[4*]CSCc1c(O)cc(O)c(C)c1C(=O)OC[C@H](NC(=O)OC(C)(C)C)C([32*])=O,[5*][C@@H](N[30*])C(=O)OC,12,6,27,0,4,31,5;30,largest_ring_two_bond_fragmentation
FRAG_b3fccdc033,PREMAC_b1f1e73e9c,COC(=O)[C@H]1CSCc2c(O)cc(O)c(C)c2C(=O)OC[C@H](NC(=O)OC(C)(C)C)C(=O)N1,[6*]C[C@@H](NC(=O)[C@H](COC([16*])=O)NC(=O)OC(C)(C)C)C(=O)OC,[5*]SCc1c(O)cc(O)c(C)c1[17*],12,11,22,6,5,16,5;17,largest_ring_two_bond_fragmentation
FRAG_a3714c98b4,PREMAC_b1f1e73e9c,COC(=O)[C@H]1CSCc2c(O)cc(O)c(C)c2C(=O)OC[C@H](NC(=O)OC(C)(C)C)C(=O)N1,[5*]SCc1c(O)cc(O)c(C)c1C(=O)OC[C@@H]([30*])NC(=O)OC(C)(C)C,[6*]C[C@@H](NC([21*])=O)C(=O)OC,12,9,24,0,5,29,6;21,largest_ring_two_bond_fragmentation
FRAG_769eee6b58,PREMAC_b1f1e73e9c,COC(=O)[C@H]1CSCc2c(O)cc(O)c(C)c2C(=O)OC[C@H](NC(=O)OC(C)(C)C)C(=O)N1,[5*]SCc1c(O)cc(O)c(C)c1C(=O)OC[C@H](NC(=O)OC(C)(C)C)C([32*])=O,[6*]C[C@@H](N[30*])C(=O)OC,12,7,26,0,5,31,6;30,largest_ring_two_bond_fragmentation
FRAG_f5f6d1ac10,PREMAC_b1f1e73e9c,COC(=O)[C@H]1CSCc2c(O)cc(O)c(C)c2C(=O)OC[C@H](NC(=O)OC(C)(C)C)C(=O)N1,[4*]NC(=O)[C@H](COC(=O)c1c(C)c(O)cc(O)c1CS[5*])NC(=O)OC(C)(C)C,[6*]C[C@@H]([32*])C(=O)OC,12,6,27,0,5,32,6;32,largest_ring_two_bond_fragmentation
FRAG_e3b9d7a29d,PREMAC_b1f1e73e9c,COC(=O)[C@H]1CSCc2c(O)cc(O)c(C)c2C(=O)OC[C@H](NC(=O)OC(C)(C)C)C(=O)N1,[7*]SC[C@@H](NC(=O)[C@H](COC([16*])=O)NC(=O)OC(C)(C)C)C(=O)OC,[6*]Cc1c(O)cc(O)c(C)c1[17*],12,10,23,6,6,16,6;17,largest_ring_two_bond_fragmentation
FRAG_67bdd669ee,PREMAC_b1f1e73e9c,COC(=O)[C@H]1CSCc2c(O)cc(O)c(C)c2C(=O)OC[C@H](NC(=O)OC(C)(C)C)C(=O)N1,[7*]SC[C@@H](NC(=O)[C@H](CO[17*])NC(=O)OC(C)(C)C)C(=O)OC,[6*]Cc1c(O)cc(O)c(C)c1C([19*])=O,12,12,21,6,6,18,6;19,largest_ring_two_bond_fragmentation
FRAG_f988c408d0,PREMAC_b1f1e73e9c,COC(=O)[C@H]1CSCc2c(O)cc(O)c(C)c2C(=O)OC[C@H](NC(=O)OC(C)(C)C)C(=O)N1,[6*]Cc1c(O)cc(O)c(C)c1C(=O)OC[C@@H]([30*])NC(=O)OC(C)(C)C,[7*]SC[C@@H](NC([21*])=O)C(=O)OC,12,10,23,0,6,29,7;21,largest_ring_two_bond_fragmentation
FRAG_de0e7546d1,PREMAC_b1f1e73e9c,COC(=O)[C@H]1CSCc2c(O)cc(O)c(C)c2C(=O)OC[C@H](NC(=O)OC(C)(C)C)C(=O)N1,[6*]Cc1c(O)cc(O)c(C)c1C(=O)OC[C@H](NC(=O)OC(C)(C)C)C([32*])=O,[7*]SC[C@@H](N[30*])C(=O)OC,12,8,25,0,6,31,7;30,largest_ring_two_bond_fragmentation
FRAG_bd02acfb33,PREMAC_b1f1e73e9c,COC(=O)[C@H]1CSCc2c(O)cc(O)c(C)c2C(=O)OC[C@H](NC(=O)OC(C)(C)C)C(=O)N1,[4*]NC(=O)[C@H](COC(=O)c1c(C)c(O)cc(O)c1C[6*])NC(=O)OC(C)(C)C,[7*]SC[C@@H]([32*])C(=O)OC,12,7,26,0,6,32,7;32,largest_ring_two_bond_fragmentation
FRAG_a169d7ddff,PREMAC_b1f1e73e9c,COC(=O)[C@H]1CSCc2c(O)cc(O)c(C)c2C(=O)OC[C@H](NC(=O)OC(C)(C)C)C(=O)N1,[8*]CSC[C@@H](NC(=O)[C@H](COC([16*])=O)NC(=O)OC(C)(C)C)C(=O)OC,[7*]c1c(O)cc(O)c(C)c1[17*],12,9,24,6,7,16,7;17,largest_ring_two_bond_fragmentation
FRAG_91d121f11f,PREMAC_b1f1e73e9c,COC(=O)[C@H]1CSCc2c(O)cc(O)c(C)c2C(=O)OC[C@H](NC(=O)OC(C)(C)C)C(=O)N1,[8*]CSC[C@@H](NC(=O)[C@H](CO[17*])NC(=O)OC(C)(C)C)C(=O)OC,[7*]c1c(O)cc(O)c(C)c1C([19*])=O,12,11,22,6,7,18,7;19,largest_ring_two_bond_fragmentation
FRAG_b12f1e0749,PREMAC_b1f1e73e9c,COC(=O)[C@H]1CSCc2c(O)cc(O)c(C)c2C(=O)OC[C@H](NC(=O)OC(C)(C)C)C(=O)N1,[8*]CSC[C@@H](NC(=O)[C@H](C[19*])NC(=O)OC(C)(C)C)C(=O)OC,[7*]c1c(O)cc(O)c(C)c1C(=O)O[20*],12,12,21,6,7,19,7;20,largest_ring_two_bond_fragmentation
FRAG_3e92d1f2ac,PREMAC_b1f1e73e9c,COC(=O)[C@H]1CSCc2c(O)cc(O)c(C)c2C(=O)OC[C@H](NC(=O)OC(C)(C)C)C(=O)N1,[7*]c1c(O)cc(O)c(C)c1C(=O)OC[C@@H]([30*])NC(=O)OC(C)(C)C,[8*]CSC[C@@H](NC([21*])=O)C(=O)OC,12,11,22,0,7,29,8;21,largest_ring_two_bond_fragmentation
FRAG_20780e52a9,PREMAC_b1f1e73e9c,COC(=O)[C@H]1CSCc2c(O)cc(O)c(C)c2C(=O)OC[C@H](NC(=O)OC(C)(C)C)C(=O)N1,[7*]c1c(O)cc(O)c(C)c1C(=O)OC[C@H](NC(=O)OC(C)(C)C)C([32*])=O,[8*]CSC[C@@H](N[30*])C(=O)OC,12,9,24,0,7,31,8;30,largest_ring_two_bond_fragmentation
FRAG_652fd823a6,PREMAC_b1f1e73e9c,COC(=O)[C@H]1CSCc2c(O)cc(O)c(C)c2C(=O)OC[C@H](NC(=O)OC(C)(C)C)C(=O)N1,[4*]NC(=O)[C@H](COC(=O)c1c([7*])c(O)cc(O)c1C)NC(=O)OC(C)(C)C,[8*]CSC[C@@H]([32*])C(=O)OC,12,8,25,0,7,32,8;32,largest_ring_two_bond_fragmentation
FRAG_72a1fb9668,PREMAC_b1f1e73e9c,COC(=O)[C@H]1CSCc2c(O)cc(O)c(C)c2C(=O)OC[C@H](NC(=O)OC(C)(C)C)C(=O)N1,[17*]c1c(C)c(O)cc(O)c1CSC[C@@H](NC(=O)[C@H](C[19*])NC(=O)OC(C)(C)C)C(=O)OC,[16*]C(=O)O[20*],12,3,30,0,16,19,16;20,largest_ring_two_bond_fragmentation
FRAG_dc3e6079bc,PREMAC_b1f1e73e9c,COC(=O)[C@H]1CSCc2c(O)cc(O)c(C)c2C(=O)OC[C@H](NC(=O)OC(C)(C)C)C(=O)N1,[17*]c1c(C)c(O)cc(O)c1CSC[C@@H](NC(=O)[C@H]([20*])NC(=O)OC(C)(C)C)C(=O)OC,[16*]C(=O)OC[21*],12,4,29,0,16,20,16;21,largest_ring_two_bond_fragmentation
FRAG_9f8fd41680,PREMAC_b1f1e73e9c,COC(=O)[C@H]1CSCc2c(O)cc(O)c(C)c2C(=O)OC[C@H](NC(=O)OC(C)(C)C)C(=O)N1,[19*]C(=O)c1c(C)c(O)cc(O)c1CSC[C@@H](NC([21*])=O)C(=O)OC,[17*]OC[C@@H]([30*])NC(=O)OC(C)(C)C,12,11,22,0,18,29,17;30,largest_ring_two_bond_fragmentation
FRAG_e85ef627cd,PREMAC_b1f1e73e9c,COC(=O)[C@H]1CSCc2c(O)cc(O)c(C)c2C(=O)OC[C@H](NC(=O)OC(C)(C)C)C(=O)N1,[20*]OC(=O)c1c(C)c(O)cc(O)c1CSC[C@@H](NC([21*])=O)C(=O)OC,[19*]C[C@@H]([30*])NC(=O)OC(C)(C)C,12,10,23,0,19,29,19;30,largest_ring_two_bond_fragmentation
FRAG_b0302e2021,PREMAC_b1f1e73e9c,COC(=O)[C@H]1CSCc2c(O)cc(O)c(C)c2C(=O)OC[C@H](NC(=O)OC(C)(C)C)C(=O)N1,[20*]OC(=O)c1c(C)c(O)cc(O)c1CSC[C@@H](N[30*])C(=O)OC,[19*]C[C@H](NC(=O)OC(C)(C)C)C([32*])=O,12,12,21,0,19,31,19;32,largest_ring_two_bond_fragmentation
FRAG_0679fb5dc6,PREMAC_b1f1e73e9c,COC(=O)[C@H]1CSCc2c(O)cc(O)c(C)c2C(=O)OC[C@H](NC(=O)OC(C)(C)C)C(=O)N1,[21*]COC(=O)c1c(C)c(O)cc(O)c1CSC[C@@H](N[30*])C(=O)OC,[20*][C@H](NC(=O)OC(C)(C)C)C([32*])=O,12,11,22,0,20,31,20;32,largest_ring_two_bond_fragmentation
FRAG_12c0569309,PREMAC_b1f1e73e9c,COC(=O)[C@H]1CSCc2c(O)cc(O)c(C)c2C(=O)OC[C@H](NC(=O)OC(C)(C)C)C(=O)N1,[21*]COC(=O)c1c(C)c(O)cc(O)c1CSC[C@@H]([32*])C(=O)OC,[4*]NC(=O)[C@H]([20*])NC(=O)OC(C)(C)C,12,12,21,0,20,32,4;20,largest_ring_two_bond_fragmentation
FRAG_1bc54b4a17,PREMAC_b1f1e73e9c,COC(=O)[C@H]1CSCc2c(O)cc(O)c(C)c2C(=O)OC[C@H](NC(=O)OC(C)(C)C)C(=O)N1,[30*][C@H](COC(=O)c1c(C)c(O)cc(O)c1CSC[C@@H]([32*])C(=O)OC)NC(=O)OC(C)(C)C,[4*]NC([21*])=O,12,3,30,0,29,32,4;21,largest_ring_two_bond_fragmentation
FRAG_13f08e9e1e,PREMAC_5410b0cdcf,CC[C@H]1OC(=O)[C@H](C)[C@H]2OC3(CCN(Cc4cccnc4)CC3)O[C@](C)(C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O)[C@H](O[C@@H]1O[C@H](C)C[C@H](N(C)C)[C@H]1O)[C@H]2C,[3*][C@H](CC)[C@@](C)(O)[C@H](O)[C@@H](C)N(C)C[C@H](C)C[C@@]1(C)OC2(CCN(Cc3cccnc3)CC2)O[C@H]([C@H]([4*])C)[C@H](C)[C@H]1O[C@@H]1O[C@H](C)C[C@H](N(C)C)[C@H]1O,[2*]OC([6*])=O,15,3,51,0,2,5,2;6,largest_ring_two_bond_fragmentation
FRAG_fb0e4a6782,PREMAC_5410b0cdcf,CC[C@H]1OC(=O)[C@H](C)[C@H]2OC3(CCN(Cc4cccnc4)CC3)O[C@](C)(C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O)[C@H](O[C@@H]1O[C@H](C)C[C@H](N(C)C)[C@H]1O)[C@H]2C,[3*][C@H](CC)[C@@](C)(O)[C@H](O)[C@@H](C)N(C)C[C@H](C)C[C@@]1(C)OC2(CCN(Cc3cccnc3)CC2)O[C@H]([6*])[C@H](C)[C@H]1O[C@@H]1O[C@H](C)C[C@H](N(C)C)[C@H]1O,[2*]OC(=O)[C@@H]([8*])C,15,5,49,0,2,7,2;8,largest_ring_two_bond_fragmentation
FRAG_27a62ba35b,PREMAC_5410b0cdcf,CC[C@H]1OC(=O)[C@H](C)[C@H]2OC3(CCN(Cc4cccnc4)CC3)O[C@](C)(C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O)[C@H](O[C@@H]1O[C@H](C)C[C@H](N(C)C)[C@H]1O)[C@H]2C,[2*]OC(=O)[C@H](C)[C@H]1OC2(CCN(Cc3cccnc3)CC2)O[C@](C)(C[C@@H](C)C[30*])[C@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@H]1C,[3*][C@H](CC)[C@@](C)(O)[C@H](O)[C@@H](C)N([29*])C,15,12,42,0,2,29,3;29,largest_ring_two_bond_fragmentation
FRAG_4a39488a53,PREMAC_5410b0cdcf,CC[C@H]1OC(=O)[C@H](C)[C@H]2OC3(CCN(Cc4cccnc4)CC3)O[C@](C)(C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O)[C@H](O[C@@H]1O[C@H](C)C[C@H](N(C)C)[C@H]1O)[C@H]2C,[2*]OC(=O)[C@H](C)[C@H]1OC2(CCN(Cc3cccnc3)CC2)O[C@](C)(C[C@@H](C)CN([32*])C)[C@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@H]1C,[3*][C@H](CC)[C@@](C)(O)[C@H](O)[C@H]([30*])C,15,10,44,0,2,31,3;30,largest_ring_two_bond_fragmentation
FRAG_d5071c92d6,PREMAC_5410b0cdcf,CC[C@H]1OC(=O)[C@H](C)[C@H]2OC3(CCN(Cc4cccnc4)CC3)O[C@](C)(C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O)[C@H](O[C@@H]1O[C@H](C)C[C@H](N(C)C)[C@H]1O)[C@H]2C,[2*]OC(=O)[C@H](C)[C@H]1OC2(CCN(Cc3cccnc3)CC2)O[C@](C)(C[C@@H](C)CN(C)[C@@H]([34*])C)[C@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@H]1C,[3*][C@H](CC)[C@@](C)(O)[C@@H]([32*])O,15,8,46,0,2,33,3;32,largest_ring_two_bond_fragmentation
FRAG_57a2a53994,PREMAC_5410b0cdcf,CC[C@H]1OC(=O)[C@H](C)[C@H]2OC3(CCN(Cc4cccnc4)CC3)O[C@](C)(C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O)[C@H](O[C@@H]1O[C@H](C)C[C@H](N(C)C)[C@H]1O)[C@H]2C,[2*]OC(=O)[C@H](C)[C@H]1OC2(CCN(Cc3cccnc3)CC2)O[C@](C)(C[C@@H](C)CN(C)[C@H](C)[C@H]([36*])O)[C@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@H]1C,[3*][C@H](CC)[C@@]([34*])(C)O,15,6,48,0,2,35,3;34,largest_ring_two_bond_fragmentation
FRAG_404a70cb95,PREMAC_5410b0cdcf,CC[C@H]1OC(=O)[C@H](C)[C@H]2OC3(CCN(Cc4cccnc4)CC3)O[C@](C)(C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O)[C@H](O[C@@H]1O[C@H](C)C[C@H](N(C)C)[C@H]1O)[C@H]2C,[4*]O[C@H](CC)[C@@](C)(O)[C@H](O)[C@@H](C)N(C)C[C@H](C)C[C@@]1(C)OC2(CCN(Cc3cccnc3)CC2)O[C@H]([6*])[C@H](C)[C@H]1O[C@@H]1O[C@H](C)C[C@H](N(C)C)[C@H]1O,[3*]C(=O)[C@@H]([8*])C,15,4,50,0,3,7,3;8,largest_ring_two_bond_fragmentation
